name,naming_series,customer,posting_date,due_date,company
SI-DEMO-000851,ACC-SINV-.YYYY.-,Lahore General District Hospital 13,2025-11-20,2026-01-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000852,ACC-SINV-.YYYY.-,National Medical Center 54,2025-11-20,2026-01-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000853,ACC-SINV-.YYYY.-,Lahore General District Hospital 13,2025-11-20,2026-01-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000854,ACC-SINV-.YYYY.-,Shalimar Tertiary Hospital 04,2025-11-20,2025-12-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000855,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-11-21,2026-01-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000856,ACC-SINV-.YYYY.-,Aziz Fatimah Diagnostic Laboratory 28,2025-11-22,2026-01-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000857,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-11-22,2026-01-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000858,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2025-11-23,2026-01-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000859,ACC-SINV-.YYYY.-,Agha Khan Lab Medical Center 53,2025-11-24,2026-01-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000860,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-11-24,2025-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000861,ACC-SINV-.YYYY.-,Sir Ganga Ram Teaching Hospital 21,2025-11-24,2025-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000862,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2025-11-24,2026-01-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000863,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-11-25,2025-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000864,ACC-SINV-.YYYY.-,National Medical Center 54,2025-11-25,2026-01-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000865,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 40,2025-11-26,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000866,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2025-11-28,2026-01-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000867,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-11-29,2026-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000868,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-11-30,2025-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000869,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-11-30,2025-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000870,ACC-SINV-.YYYY.-,Shaukat Khanum District Hospital 16,2025-11-30,2026-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000871,ACC-SINV-.YYYY.-,National Medical Center 48,2025-12-01,2025-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000872,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-12-01,2025-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000873,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2025-12-01,2025-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000874,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-12-02,2025-12-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000875,ACC-SINV-.YYYY.-,Punjab District Hospital 12,2025-12-02,2026-01-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000876,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-12-04,2025-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000877,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2025-12-05,2026-01-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000878,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-12-05,2026-02-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000879,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-12-06,2026-02-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000880,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2025-12-08,2026-02-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000881,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-12-08,2026-01-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000882,ACC-SINV-.YYYY.-,Lahore General District Hospital 13,2025-12-10,2026-02-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000883,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-12-11,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000884,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-12-11,2026-01-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000885,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-12-12,2025-12-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000886,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-12-12,2026-02-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000887,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2025-12-13,2026-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000888,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2025-12-13,2026-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000889,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2025-12-14,2026-02-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000890,ACC-SINV-.YYYY.-,Shaukat Khanum District Hospital 16,2025-12-14,2025-12-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000891,ACC-SINV-.YYYY.-,National District Hospital 17,2025-12-14,2026-01-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000892,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 42,2025-12-14,2026-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000893,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-12-15,2026-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000894,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-12-15,2026-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000895,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-12-15,2026-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000896,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-12-15,2026-02-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000897,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2025-12-16,2026-02-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000898,ACC-SINV-.YYYY.-,Lady Aitchison Specialist Clinic 31,2025-12-16,2025-12-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000899,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-12-16,2026-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000900,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-12-17,2026-02-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000901,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-12-18,2026-01-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000902,ACC-SINV-.YYYY.-,National District Hospital 17,2025-12-18,2026-02-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000903,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-12-19,2026-01-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000904,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-12-19,2026-02-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000905,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2025-12-20,2026-01-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000906,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-12-22,2026-01-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000907,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2025-12-22,2026-01-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000908,ACC-SINV-.YYYY.-,Aziz Fatimah Diagnostic Laboratory 28,2025-12-22,2026-02-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000909,ACC-SINV-.YYYY.-,Children Maternity Hospital 30,2025-12-23,2026-01-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000910,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 42,2025-12-23,2026-02-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000911,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2025-12-25,2026-01-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000912,ACC-SINV-.YYYY.-,National District Hospital 17,2025-12-25,2026-02-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000913,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2025-12-28,2026-02-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000914,ACC-SINV-.YYYY.-,National District Hospital 17,2025-12-28,2026-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000915,ACC-SINV-.YYYY.-,Shalimar Tertiary Hospital 04,2025-12-31,2026-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000916,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2025-12-31,2026-01-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000917,ACC-SINV-.YYYY.-,National District Hospital 17,2026-01-02,2026-02-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000918,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2026-01-02,2026-02-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000919,ACC-SINV-.YYYY.-,National Medical Center 54,2026-01-04,2026-02-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000920,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2026-01-05,2026-02-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000921,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2026-01-06,2026-02-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000922,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2026-01-08,2026-02-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000923,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2026-01-10,2026-03-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000924,ACC-SINV-.YYYY.-,Shalimar Tertiary Hospital 04,2026-01-11,2026-01-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000925,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2026-01-12,2026-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000926,ACC-SINV-.YYYY.-,CMH Medical Center 39,2026-01-13,2026-03-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000927,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2026-01-13,2026-02-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000928,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 55,2026-01-14,2026-03-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000929,ACC-SINV-.YYYY.-,Shaukat Khanum District Hospital 16,2026-01-14,2026-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000930,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2026-01-15,2026-03-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000931,ACC-SINV-.YYYY.-,Punjab District Hospital 12,2026-01-15,2026-03-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000932,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2026-01-16,2026-02-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000933,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2026-01-16,2026-01-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000934,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2026-01-17,2026-03-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000935,ACC-SINV-.YYYY.-,Social Security Medical Center 43,2026-01-17,2026-02-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000936,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2026-01-18,2026-03-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000937,ACC-SINV-.YYYY.-,Shalimar Tertiary Hospital 04,2026-01-18,2026-03-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000938,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2026-01-18,2026-02-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000939,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2026-01-18,2026-03-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000940,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2026-01-19,2026-02-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000941,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2026-01-20,2026-03-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000942,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2026-01-20,2026-02-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000943,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2026-01-21,2026-03-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000944,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2026-01-22,2026-03-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000945,ACC-SINV-.YYYY.-,Medix District Hospital 11,2026-01-22,2026-03-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000946,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2026-01-22,2026-02-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000947,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2026-01-22,2026-03-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000948,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2026-01-23,2026-02-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000949,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 42,2026-01-23,2026-03-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000950,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2026-01-24,2026-02-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000951,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2026-01-24,2026-02-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000952,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2026-01-25,2026-03-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000953,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 55,2026-01-25,2026-03-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000954,ACC-SINV-.YYYY.-,Doctors Private Hospital 25,2026-01-25,2026-02-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000955,ACC-SINV-.YYYY.-,Agha Khan Lab Medical Center 53,2026-01-26,2026-03-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000956,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2026-01-26,2026-02-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000957,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2026-01-26,2026-02-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000958,ACC-SINV-.YYYY.-,Hafeez Diagnostic Laboratory 27,2026-01-28,2026-03-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000959,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2026-01-28,2026-03-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000960,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2026-01-29,2026-03-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000961,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2026-01-30,2026-03-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000962,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2026-01-30,2026-02-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000963,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2026-01-31,2026-03-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000964,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2026-02-02,2026-03-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000965,ACC-SINV-.YYYY.-,National Medical Center 54,2026-02-02,2026-04-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000966,ACC-SINV-.YYYY.-,Allied Teaching Hospital 18,2026-02-03,2026-03-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000967,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2026-02-05,2026-02-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000968,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2026-02-06,2026-03-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000969,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2026-02-06,2026-03-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000970,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 40,2026-02-10,2026-02-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000971,ACC-SINV-.YYYY.-,Children Medical Center 46,2026-02-11,2026-03-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000972,ACC-SINV-.YYYY.-,CMH Medical Center 39,2026-02-11,2026-03-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000973,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2026-02-12,2026-04-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000974,ACC-SINV-.YYYY.-,Aziz Fatimah Diagnostic Laboratory 28,2026-02-13,2026-04-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000975,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2026-02-14,2026-03-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000976,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 55,2026-02-16,2026-04-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000977,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2026-02-18,2026-03-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000978,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2026-02-19,2026-04-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000979,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 40,2026-02-19,2026-03-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000980,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 51,2026-02-20,2026-03-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000981,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2026-02-20,2026-04-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000982,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2026-02-21,2026-03-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000983,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2026-02-21,2026-03-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000984,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2026-02-22,2026-03-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000985,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2026-02-22,2026-04-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000986,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2026-02-24,2026-04-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000987,ACC-SINV-.YYYY.-,National Medical Center 54,2026-02-24,2026-04-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000988,ACC-SINV-.YYYY.-,Aziz Fatimah Diagnostic Laboratory 28,2026-02-28,2026-03-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000989,ACC-SINV-.YYYY.-,Social Security Medical Center 43,2026-02-28,2026-04-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000990,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2026-03-01,2026-03-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000991,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2026-03-02,2026-03-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000992,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2026-03-02,2026-05-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000993,ACC-SINV-.YYYY.-,Lahore General District Hospital 13,2026-03-02,2026-03-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000994,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2026-03-02,2026-05-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000995,ACC-SINV-.YYYY.-,Medix District Hospital 11,2026-03-06,2026-03-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000996,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2026-03-07,2026-04-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000997,ACC-SINV-.YYYY.-,Doctors Private Hospital 25,2026-03-07,2026-03-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000998,ACC-SINV-.YYYY.-,Shaukat Khanum District Hospital 16,2026-03-08,2026-03-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000999,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2026-03-11,2026-04-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-001000,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2026-03-12,2026-04-26,EnXi Biomedical & Waste Management (Pvt) Ltd
