parent,parenttype,parentfield,customer,address,visited,distance,estimated_arrival
DT-DEMO-000771,Delivery Trip,delivery_stops,Directorate of Health Services Lahore,ADDR-0202,1,24.8,2024-02-10T12:00:00
DT-DEMO-000771,Delivery Trip,delivery_stops,Islamabad Diagnostics,ADDR-0165,1,21.4,2024-02-10T12:30:00
DT-DEMO-000771,Delivery Trip,delivery_stops,City Care Tertiary Hospital 02,ADDR-0003,1,12.9,2024-02-10T13:00:00
DT-DEMO-000771,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,6.9,2024-02-10T13:30:00
DT-DEMO-000772,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 71,ADDR-0141,1,13.9,2024-02-10T09:30:00
DT-DEMO-000772,Delivery Trip,delivery_stops,Ittefaq General Hospital 25,ADDR-0049,1,24.7,2024-02-10T10:00:00
DT-DEMO-000772,Delivery Trip,delivery_stops,Agha Khan Lab Lahore,ADDR-0175,1,14.3,2024-02-10T10:30:00
DT-DEMO-000772,Delivery Trip,delivery_stops,Mayo Specialized Hospital 10,ADDR-0019,1,21.3,2024-02-10T11:00:00
DT-DEMO-000772,Delivery Trip,delivery_stops,Lahore Diagnostics,ADDR-0166,1,20.6,2024-02-10T11:30:00
DT-DEMO-000772,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,23.9,2024-02-10T12:00:00
DT-DEMO-000773,Delivery Trip,delivery_stops,Directorate of Health Services Lahore,ADDR-0202,1,14.2,2024-02-11T09:30:00
DT-DEMO-000773,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 46,ADDR-0091,1,10.0,2024-02-11T10:00:00
DT-DEMO-000773,Delivery Trip,delivery_stops,Medix Clinic 112,ADDR-0192,0,2.5,2024-02-11T10:30:00
DT-DEMO-000773,Delivery Trip,delivery_stops,Agha Khan Lab Lahore,ADDR-0175,1,22.8,2024-02-11T11:00:00
DT-DEMO-000773,Delivery Trip,delivery_stops,Lahore Diagnostics,ADDR-0166,1,2.4,2024-02-11T11:30:00
DT-DEMO-000773,Delivery Trip,delivery_stops,Health First Clinic,ADDR-0171,1,8.9,2024-02-11T12:00:00
DT-DEMO-000773,Delivery Trip,delivery_stops,One Health Lab 117,ADDR-0197,1,17.7,2024-02-11T12:30:00
DT-DEMO-000773,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,1,4.6,2024-02-11T13:00:00
DT-DEMO-000774,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,0,10.3,2024-02-11T08:30:00
DT-DEMO-000774,Delivery Trip,delivery_stops,Farooq General Hospital 70,ADDR-0139,1,19.8,2024-02-11T09:00:00
DT-DEMO-000774,Delivery Trip,delivery_stops,Ittefaq General Hospital 25,ADDR-0049,1,7.9,2024-02-11T09:30:00
DT-DEMO-000775,Delivery Trip,delivery_stops,Qamar Lab 120,ADDR-0200,1,20.2,2024-02-12T10:30:00
DT-DEMO-000775,Delivery Trip,delivery_stops,Gulab Devi District Hospital 44,ADDR-0087,1,17.6,2024-02-12T11:00:00
DT-DEMO-000775,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,8.9,2024-02-12T11:30:00
DT-DEMO-000775,Delivery Trip,delivery_stops,Fatima Memorial Tertiary Hospital 09,ADDR-0017,1,2.4,2024-02-12T12:00:00
DT-DEMO-000775,Delivery Trip,delivery_stops,Shalimar District Hospital 52,ADDR-0103,1,21.6,2024-02-12T12:30:00
DT-DEMO-000775,Delivery Trip,delivery_stops,Central District Hospital 53,ADDR-0105,0,21.0,2024-02-12T13:00:00
DT-DEMO-000775,Delivery Trip,delivery_stops,Saleem Lab,ADDR-0179,1,20.9,2024-02-12T13:30:00
DT-DEMO-000776,Delivery Trip,delivery_stops,Shalimar General Hospital 47,ADDR-0093,1,14.3,2024-02-13T05:30:00
DT-DEMO-000776,Delivery Trip,delivery_stops,Agha Khan Lab Lahore,ADDR-0175,1,17.7,2024-02-13T06:00:00
DT-DEMO-000776,Delivery Trip,delivery_stops,Islamabad Diagnostics,ADDR-0165,1,10.5,2024-02-13T06:30:00
DT-DEMO-000776,Delivery Trip,delivery_stops,Al-Razi Clinic 109,ADDR-0189,1,3.4,2024-02-13T07:00:00
DT-DEMO-000776,Delivery Trip,delivery_stops,Rehman Diagnostics,ADDR-0178,1,19.9,2024-02-13T07:30:00
DT-DEMO-000776,Delivery Trip,delivery_stops,Rehman Diagnostics,ADDR-0178,1,9.7,2024-02-13T08:00:00
DT-DEMO-000777,Delivery Trip,delivery_stops,Prime Tertiary Hospital 24,ADDR-0047,1,21.5,2024-02-14T05:30:00
DT-DEMO-000777,Delivery Trip,delivery_stops,Children Teaching Hospital 80,ADDR-0159,1,11.6,2024-02-14T06:00:00
DT-DEMO-000777,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,23.3,2024-02-14T06:30:00
DT-DEMO-000777,Delivery Trip,delivery_stops,Noor Specialized Hospital 51,ADDR-0101,1,16.3,2024-02-14T07:00:00
DT-DEMO-000777,Delivery Trip,delivery_stops,Lahore General Tertiary Hospital 27,ADDR-0053,1,7.6,2024-02-14T07:30:00
DT-DEMO-000777,Delivery Trip,delivery_stops,Surgimed General Hospital 58,ADDR-0115,1,17.1,2024-02-14T08:00:00
DT-DEMO-000777,Delivery Trip,delivery_stops,Punjab AIDS Control Program,ADDR-0210,1,16.2,2024-02-14T08:30:00
DT-DEMO-000778,Delivery Trip,delivery_stops,Prime Teaching Hospital 14,ADDR-0027,1,6.3,2024-02-14T09:30:00
DT-DEMO-000778,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 32,ADDR-0063,1,9.9,2024-02-14T10:00:00
DT-DEMO-000778,Delivery Trip,delivery_stops,Prime Teaching Hospital 14,ADDR-0027,1,11.6,2024-02-14T10:30:00
DT-DEMO-000778,Delivery Trip,delivery_stops,Allied Lab,ADDR-0174,1,8.8,2024-02-14T11:00:00
DT-DEMO-000778,Delivery Trip,delivery_stops,Agha Khan Lab Lahore,ADDR-0175,1,9.0,2024-02-14T11:30:00
DT-DEMO-000778,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,24.6,2024-02-14T12:00:00
DT-DEMO-000778,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,10.4,2024-02-14T12:30:00
DT-DEMO-000778,Delivery Trip,delivery_stops,Dr. Essa Lab,ADDR-0176,1,13.8,2024-02-14T13:00:00
DT-DEMO-000779,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 46,ADDR-0091,1,22.7,2024-02-15T07:30:00
DT-DEMO-000779,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,1,22.2,2024-02-15T08:00:00
DT-DEMO-000779,Delivery Trip,delivery_stops,Sheikh Zayed General Hospital 39,ADDR-0077,1,8.4,2024-02-15T08:30:00
DT-DEMO-000779,Delivery Trip,delivery_stops,Chughtai Private Hospital 56,ADDR-0111,1,22.3,2024-02-15T09:00:00
DT-DEMO-000779,Delivery Trip,delivery_stops,Shalimar General Hospital 47,ADDR-0093,1,6.2,2024-02-15T09:30:00
DT-DEMO-000779,Delivery Trip,delivery_stops,Qamar Lab 120,ADDR-0200,1,9.4,2024-02-15T10:00:00
DT-DEMO-000779,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 66,ADDR-0131,1,12.2,2024-02-15T10:30:00
DT-DEMO-000780,Delivery Trip,delivery_stops,Punjab Diagnostic Center,ADDR-0173,1,21.7,2024-02-15T08:30:00
DT-DEMO-000780,Delivery Trip,delivery_stops,Saleem Lab,ADDR-0179,1,21.5,2024-02-15T09:00:00
DT-DEMO-000780,Delivery Trip,delivery_stops,Excel Labs,ADDR-0164,1,8.2,2024-02-15T09:30:00
DT-DEMO-000780,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,4.5,2024-02-15T10:00:00
DT-DEMO-000780,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,1,15.6,2024-02-15T10:30:00
DT-DEMO-000781,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,21.1,2024-02-16T05:30:00
DT-DEMO-000781,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,6.4,2024-02-16T06:00:00
DT-DEMO-000781,Delivery Trip,delivery_stops,Ghurki Trust Private Hospital 61,ADDR-0121,1,15.4,2024-02-16T06:30:00
DT-DEMO-000781,Delivery Trip,delivery_stops,Mayo Specialized Hospital 10,ADDR-0019,1,12.7,2024-02-16T07:00:00
DT-DEMO-000781,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,7.5,2024-02-16T07:30:00
DT-DEMO-000781,Delivery Trip,delivery_stops,Surgimed General Hospital 58,ADDR-0115,1,19.1,2024-02-16T08:00:00
DT-DEMO-000781,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,2.1,2024-02-16T08:30:00
DT-DEMO-000781,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,14.3,2024-02-16T09:00:00
DT-DEMO-000782,Delivery Trip,delivery_stops,Punjab AIDS Control Program,ADDR-0210,1,19.0,2024-02-16T07:30:00
DT-DEMO-000782,Delivery Trip,delivery_stops,Chughtai Tertiary Hospital 57,ADDR-0113,1,17.4,2024-02-16T08:00:00
DT-DEMO-000782,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,0,18.8,2024-02-16T08:30:00
DT-DEMO-000782,Delivery Trip,delivery_stops,Lahore Diagnostics 106,ADDR-0186,1,23.6,2024-02-16T09:00:00
DT-DEMO-000782,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,1,22.1,2024-02-16T09:30:00
DT-DEMO-000782,Delivery Trip,delivery_stops,National Private Hospital 21,ADDR-0041,1,7.7,2024-02-16T10:00:00
DT-DEMO-000783,Delivery Trip,delivery_stops,Ittefaq District Hospital 19,ADDR-0037,0,15.1,2024-02-17T10:30:00
DT-DEMO-000783,Delivery Trip,delivery_stops,Punjab Diagnostic Center 113,ADDR-0193,1,5.9,2024-02-17T11:00:00
DT-DEMO-000783,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 31,ADDR-0061,1,24.3,2024-02-17T11:30:00
DT-DEMO-000783,Delivery Trip,delivery_stops,Surgimed District Hospital 23,ADDR-0045,1,2.9,2024-02-17T12:00:00
DT-DEMO-000784,Delivery Trip,delivery_stops,Al-Razi Clinic,ADDR-0169,1,24.6,2024-02-18T09:30:00
DT-DEMO-000784,Delivery Trip,delivery_stops,Dr. Essa Lab 116,ADDR-0196,1,11.8,2024-02-18T10:00:00
DT-DEMO-000784,Delivery Trip,delivery_stops,City Lab,ADDR-0167,0,8.6,2024-02-18T10:30:00
DT-DEMO-000784,Delivery Trip,delivery_stops,One Health Lab 117,ADDR-0197,1,5.2,2024-02-18T11:00:00
DT-DEMO-000785,Delivery Trip,delivery_stops,Ghurki Trust Tertiary Hospital 12,ADDR-0023,1,23.4,2024-02-18T10:30:00
DT-DEMO-000785,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,7.0,2024-02-18T11:00:00
DT-DEMO-000785,Delivery Trip,delivery_stops,Punjab Specialized Hospital 42,ADDR-0083,1,13.4,2024-02-18T11:30:00
DT-DEMO-000785,Delivery Trip,delivery_stops,Punjab Environmental Protection Agency,ADDR-0203,1,19.5,2024-02-18T12:00:00
DT-DEMO-000785,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,15.8,2024-02-18T12:30:00
DT-DEMO-000786,Delivery Trip,delivery_stops,Punjab Specialized Hospital 42,ADDR-0083,1,20.0,2024-02-18T05:30:00
DT-DEMO-000786,Delivery Trip,delivery_stops,Prime Teaching Hospital 14,ADDR-0027,1,7.1,2024-02-18T06:00:00
DT-DEMO-000786,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,18.3,2024-02-18T06:30:00
DT-DEMO-000787,Delivery Trip,delivery_stops,Doctors Private Hospital 29,ADDR-0057,1,13.1,2024-02-18T06:30:00
DT-DEMO-000787,Delivery Trip,delivery_stops,Primary & Secondary Healthcare Dept,ADDR-0204,1,15.6,2024-02-18T07:00:00
DT-DEMO-000787,Delivery Trip,delivery_stops,Sheikh Zayed General Hospital 39,ADDR-0077,1,14.1,2024-02-18T07:30:00
DT-DEMO-000787,Delivery Trip,delivery_stops,Qamar Lab,ADDR-0180,1,12.0,2024-02-18T08:00:00
DT-DEMO-000787,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,15.2,2024-02-18T08:30:00
DT-DEMO-000788,Delivery Trip,delivery_stops,Services Specialized Hospital 04,ADDR-0007,1,17.1,2024-02-18T08:30:00
DT-DEMO-000788,Delivery Trip,delivery_stops,Excel Labs,ADDR-0164,1,24.2,2024-02-18T09:00:00
DT-DEMO-000788,Delivery Trip,delivery_stops,Lahore General Tertiary Hospital 27,ADDR-0053,1,19.3,2024-02-18T09:30:00
DT-DEMO-000788,Delivery Trip,delivery_stops,Sheikh Zayed General Hospital 39,ADDR-0077,1,6.2,2024-02-18T10:00:00
DT-DEMO-000788,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,1,21.4,2024-02-18T10:30:00
DT-DEMO-000788,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,13.9,2024-02-18T11:00:00
DT-DEMO-000788,Delivery Trip,delivery_stops,Doctors Teaching Hospital 35,ADDR-0069,1,4.3,2024-02-18T11:30:00
DT-DEMO-000788,Delivery Trip,delivery_stops,Directorate of Health Services Lahore,ADDR-0202,1,10.2,2024-02-18T12:00:00
DT-DEMO-000789,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,24.2,2024-02-18T05:30:00
DT-DEMO-000789,Delivery Trip,delivery_stops,Lahore General Tertiary Hospital 27,ADDR-0053,1,23.9,2024-02-18T06:00:00
DT-DEMO-000789,Delivery Trip,delivery_stops,Directorate of Health Services Lahore,ADDR-0202,1,22.3,2024-02-18T06:30:00
DT-DEMO-000790,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,1,24.1,2024-02-20T07:30:00
DT-DEMO-000790,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,1,19.9,2024-02-20T08:00:00
DT-DEMO-000790,Delivery Trip,delivery_stops,Agha Khan Lab Lahore,ADDR-0175,1,12.3,2024-02-20T08:30:00
DT-DEMO-000790,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,1,5.6,2024-02-20T09:00:00
DT-DEMO-000790,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,13.2,2024-02-20T09:30:00
DT-DEMO-000790,Delivery Trip,delivery_stops,Punjab Tertiary Hospital 37,ADDR-0073,1,12.8,2024-02-20T10:00:00
DT-DEMO-000791,Delivery Trip,delivery_stops,Chughtai Lab 101,ADDR-0181,1,8.7,2024-02-20T07:30:00
DT-DEMO-000791,Delivery Trip,delivery_stops,One Health Lab 117,ADDR-0197,1,18.2,2024-02-20T08:00:00
DT-DEMO-000791,Delivery Trip,delivery_stops,Central Tertiary Hospital 07,ADDR-0013,1,8.7,2024-02-20T08:30:00
DT-DEMO-000791,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,1,15.3,2024-02-20T09:00:00
DT-DEMO-000791,Delivery Trip,delivery_stops,Shaukat Khanum District Hospital 45,ADDR-0089,1,12.9,2024-02-20T09:30:00
DT-DEMO-000791,Delivery Trip,delivery_stops,Saleem Lab,ADDR-0179,1,15.9,2024-02-20T10:00:00
DT-DEMO-000791,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,13.1,2024-02-20T10:30:00
DT-DEMO-000792,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 31,ADDR-0061,1,13.4,2024-02-20T09:30:00
DT-DEMO-000792,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,1,10.5,2024-02-20T10:00:00
DT-DEMO-000792,Delivery Trip,delivery_stops,Surgimed District Hospital 23,ADDR-0045,1,21.2,2024-02-20T10:30:00
DT-DEMO-000792,Delivery Trip,delivery_stops,Primary & Secondary Healthcare Dept,ADDR-0204,1,2.8,2024-02-20T11:00:00
DT-DEMO-000792,Delivery Trip,delivery_stops,Shalimar District Hospital 16,ADDR-0031,1,18.7,2024-02-20T11:30:00
DT-DEMO-000792,Delivery Trip,delivery_stops,District Health Authority Lahore,ADDR-0205,1,20.7,2024-02-20T12:00:00
DT-DEMO-000793,Delivery Trip,delivery_stops,Fatima Memorial District Hospital 65,ADDR-0129,1,18.3,2024-02-21T09:30:00
DT-DEMO-000793,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,3.4,2024-02-21T10:00:00
DT-DEMO-000793,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,0,13.0,2024-02-21T10:30:00
DT-DEMO-000793,Delivery Trip,delivery_stops,LifeLine Teaching Hospital 74,ADDR-0147,1,5.0,2024-02-21T11:00:00
DT-DEMO-000793,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,15.4,2024-02-21T11:30:00
DT-DEMO-000793,Delivery Trip,delivery_stops,Chughtai Private Hospital 56,ADDR-0111,1,8.9,2024-02-21T12:00:00
DT-DEMO-000793,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,15.6,2024-02-21T12:30:00
DT-DEMO-000794,Delivery Trip,delivery_stops,Sharif Medical General Hospital 03,ADDR-0005,1,8.2,2024-02-21T07:30:00
DT-DEMO-000794,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,16.1,2024-02-21T08:00:00
DT-DEMO-000794,Delivery Trip,delivery_stops,Rehman Diagnostics 118,ADDR-0198,1,12.3,2024-02-21T08:30:00
DT-DEMO-000794,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,22.5,2024-02-21T09:00:00
DT-DEMO-000794,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,2.7,2024-02-21T09:30:00
DT-DEMO-000795,Delivery Trip,delivery_stops,Farooq General Hospital 70,ADDR-0139,1,24.4,2024-02-22T09:30:00
DT-DEMO-000795,Delivery Trip,delivery_stops,Ghurki Trust Private Hospital 79,ADDR-0157,1,24.1,2024-02-22T10:00:00
DT-DEMO-000795,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,24.2,2024-02-22T10:30:00
DT-DEMO-000795,Delivery Trip,delivery_stops,City Care Tertiary Hospital 02,ADDR-0003,1,8.2,2024-02-22T11:00:00
DT-DEMO-000796,Delivery Trip,delivery_stops,City Lab 107,ADDR-0187,1,17.0,2024-02-23T05:30:00
DT-DEMO-000796,Delivery Trip,delivery_stops,Punjab AIDS Control Program,ADDR-0210,0,12.2,2024-02-23T06:00:00
DT-DEMO-000796,Delivery Trip,delivery_stops,Metro Diagnostics,ADDR-0168,1,11.1,2024-02-23T06:30:00
DT-DEMO-000796,Delivery Trip,delivery_stops,One Health Lab,ADDR-0177,1,2.5,2024-02-23T07:00:00
DT-DEMO-000796,Delivery Trip,delivery_stops,LifeLine General Hospital 49,ADDR-0097,1,8.3,2024-02-23T07:30:00
DT-DEMO-000796,Delivery Trip,delivery_stops,Noor District Hospital 68,ADDR-0135,1,20.8,2024-02-23T08:00:00
DT-DEMO-000796,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,2.5,2024-02-23T08:30:00
DT-DEMO-000796,Delivery Trip,delivery_stops,Children District Hospital 55,ADDR-0109,1,14.8,2024-02-23T09:00:00
DT-DEMO-000797,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,3.7,2024-02-23T09:30:00
DT-DEMO-000797,Delivery Trip,delivery_stops,City Lab 107,ADDR-0187,1,18.8,2024-02-23T10:00:00
DT-DEMO-000797,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,12.4,2024-02-23T10:30:00
DT-DEMO-000797,Delivery Trip,delivery_stops,Punjab Diagnostic Center 113,ADDR-0193,1,24.0,2024-02-23T11:00:00
DT-DEMO-000797,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,3.9,2024-02-23T11:30:00
DT-DEMO-000797,Delivery Trip,delivery_stops,Allied Lab 114,ADDR-0194,1,16.5,2024-02-23T12:00:00
DT-DEMO-000798,Delivery Trip,delivery_stops,Agha Khan Lab Lahore 115,ADDR-0195,1,3.3,2024-02-23T07:30:00
DT-DEMO-000798,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,18.1,2024-02-23T08:00:00
DT-DEMO-000798,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 38,ADDR-0075,1,11.0,2024-02-23T08:30:00
DT-DEMO-000799,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,0,17.5,2024-02-24T08:30:00
DT-DEMO-000799,Delivery Trip,delivery_stops,Services Specialized Hospital 77,ADDR-0153,1,12.3,2024-02-24T09:00:00
DT-DEMO-000799,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,1,18.4,2024-02-24T09:30:00
DT-DEMO-000799,Delivery Trip,delivery_stops,Health First Clinic,ADDR-0171,1,18.6,2024-02-24T10:00:00
DT-DEMO-000799,Delivery Trip,delivery_stops,Rehman Diagnostics,ADDR-0178,1,14.6,2024-02-24T10:30:00
DT-DEMO-000799,Delivery Trip,delivery_stops,Saleem Lab,ADDR-0179,1,19.2,2024-02-24T11:00:00
DT-DEMO-000800,Delivery Trip,delivery_stops,Al-Rehman Tertiary Hospital 17,ADDR-0033,1,8.5,2024-02-24T08:30:00
DT-DEMO-000800,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,1,18.8,2024-02-24T09:00:00
DT-DEMO-000800,Delivery Trip,delivery_stops,Shaukat Khanum Lab 102,ADDR-0182,1,12.2,2024-02-24T09:30:00
DT-DEMO-000800,Delivery Trip,delivery_stops,Surgimed General Hospital 58,ADDR-0115,1,21.7,2024-02-24T10:00:00
DT-DEMO-000801,Delivery Trip,delivery_stops,Punjab Diagnostic Center,ADDR-0173,1,7.6,2024-02-24T09:30:00
DT-DEMO-000801,Delivery Trip,delivery_stops,Dr. Essa Lab,ADDR-0176,1,21.2,2024-02-24T10:00:00
DT-DEMO-000801,Delivery Trip,delivery_stops,Noor District Hospital 68,ADDR-0135,1,17.2,2024-02-24T10:30:00
DT-DEMO-000801,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,12.7,2024-02-24T11:00:00
DT-DEMO-000801,Delivery Trip,delivery_stops,Excel Labs,ADDR-0164,1,16.0,2024-02-24T11:30:00
DT-DEMO-000801,Delivery Trip,delivery_stops,Noor Specialized Hospital 51,ADDR-0101,1,22.4,2024-02-24T12:00:00
DT-DEMO-000802,Delivery Trip,delivery_stops,Doctors Private Hospital 29,ADDR-0057,1,7.1,2024-02-25T07:30:00
DT-DEMO-000802,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,24.8,2024-02-25T08:00:00
DT-DEMO-000802,Delivery Trip,delivery_stops,Central District Hospital 53,ADDR-0105,1,9.4,2024-02-25T08:30:00
DT-DEMO-000802,Delivery Trip,delivery_stops,Medicare Clinic,ADDR-0170,1,8.3,2024-02-25T09:00:00
DT-DEMO-000802,Delivery Trip,delivery_stops,Doctors Teaching Hospital 35,ADDR-0069,0,13.1,2024-02-25T09:30:00
DT-DEMO-000803,Delivery Trip,delivery_stops,Hameed Latif District Hospital 26,ADDR-0051,1,21.1,2024-02-25T05:30:00
DT-DEMO-000803,Delivery Trip,delivery_stops,Chughtai Tertiary Hospital 57,ADDR-0113,1,24.1,2024-02-25T06:00:00
DT-DEMO-000803,Delivery Trip,delivery_stops,Chughtai Tertiary Hospital 57,ADDR-0113,0,23.9,2024-02-25T06:30:00
DT-DEMO-000803,Delivery Trip,delivery_stops,Islamabad Diagnostics 105,ADDR-0185,1,21.9,2024-02-25T07:00:00
DT-DEMO-000803,Delivery Trip,delivery_stops,City Care Tertiary Hospital 20,ADDR-0039,1,17.9,2024-02-25T07:30:00
DT-DEMO-000804,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 71,ADDR-0141,1,23.1,2024-02-25T10:30:00
DT-DEMO-000804,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,5.8,2024-02-25T11:00:00
DT-DEMO-000804,Delivery Trip,delivery_stops,One Health Lab 117,ADDR-0197,1,17.4,2024-02-25T11:30:00
DT-DEMO-000804,Delivery Trip,delivery_stops,City Care Tertiary Hospital 02,ADDR-0003,1,3.4,2024-02-25T12:00:00
DT-DEMO-000804,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,4.4,2024-02-25T12:30:00
DT-DEMO-000804,Delivery Trip,delivery_stops,Lahore Diagnostics,ADDR-0166,1,10.3,2024-02-25T13:00:00
DT-DEMO-000804,Delivery Trip,delivery_stops,Lahore Diagnostics,ADDR-0166,0,23.4,2024-02-25T13:30:00
DT-DEMO-000805,Delivery Trip,delivery_stops,Hameed Latif District Hospital 26,ADDR-0051,1,15.2,2024-02-26T06:30:00
DT-DEMO-000805,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,13.0,2024-02-26T07:00:00
DT-DEMO-000805,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,14.7,2024-02-26T07:30:00
DT-DEMO-000805,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,13.5,2024-02-26T08:00:00
DT-DEMO-000806,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,1,19.0,2024-02-27T07:30:00
DT-DEMO-000806,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,1,15.2,2024-02-27T08:00:00
DT-DEMO-000806,Delivery Trip,delivery_stops,Mayo Specialized Hospital 10,ADDR-0019,1,7.3,2024-02-27T08:30:00
DT-DEMO-000806,Delivery Trip,delivery_stops,One Health Lab,ADDR-0177,1,4.4,2024-02-27T09:00:00
DT-DEMO-000806,Delivery Trip,delivery_stops,Prime Teaching Hospital 14,ADDR-0027,1,5.4,2024-02-27T09:30:00
DT-DEMO-000806,Delivery Trip,delivery_stops,Farooq General Hospital 70,ADDR-0139,1,18.1,2024-02-27T10:00:00
DT-DEMO-000807,Delivery Trip,delivery_stops,Qamar Lab 120,ADDR-0200,1,3.7,2024-02-28T05:30:00
DT-DEMO-000807,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 15,ADDR-0029,1,18.0,2024-02-28T06:00:00
DT-DEMO-000807,Delivery Trip,delivery_stops,National Private Hospital 21,ADDR-0041,1,14.8,2024-02-28T06:30:00
DT-DEMO-000807,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,18.3,2024-02-28T07:00:00
DT-DEMO-000807,Delivery Trip,delivery_stops,Prime Tertiary Hospital 24,ADDR-0047,1,6.7,2024-02-28T07:30:00
DT-DEMO-000807,Delivery Trip,delivery_stops,Chughtai Private Hospital 56,ADDR-0111,0,13.7,2024-02-28T08:00:00
