parent,parenttype,parentfield,item_code,qty,uom,rate
SI-DEMO-001366,Sales Invoice,items,BIO-00142,29,Nos,115788
SI-DEMO-001367,Sales Invoice,items,BIO-00254,3,Nos,1119683
SI-DEMO-001367,Sales Invoice,items,BIO-00412,3,Nos,477968
SI-DEMO-001368,Sales Invoice,items,SVC-JAN-004,9,Nos,533
SI-DEMO-001368,Sales Invoice,items,BIO-00454,50,Nos,281681
SI-DEMO-001369,Sales Invoice,items,BIO-00332,3,Nos,31990
SI-DEMO-001370,Sales Invoice,items,CNT-020,9,Nos,2105511
SI-DEMO-001371,Sales Invoice,items,BIO-00170,1,Nos,635682
SI-DEMO-001372,Sales Invoice,items,BIO-00415,8,Nos,2359998
SI-DEMO-001373,Sales Invoice,items,BIO-00223,7,Nos,2515620
SI-DEMO-001374,Sales Invoice,items,BIO-00144,10,Nos,1174709
SI-DEMO-001374,Sales Invoice,items,BIO-00296,28,Nos,366124
SI-DEMO-001375,Sales Invoice,items,BIO-00406,1,Nos,1367070
SI-DEMO-001375,Sales Invoice,items,BIO-00219,36,Nos,414467
SI-DEMO-001376,Sales Invoice,items,BIO-00323,5,Nos,287726
SI-DEMO-001377,Sales Invoice,items,BIO-00252,10,Nos,2086810
SI-DEMO-001377,Sales Invoice,items,BIO-00085,29,Nos,75963
SI-DEMO-001378,Sales Invoice,items,BIO-00101,2,Nos,1706961
SI-DEMO-001379,Sales Invoice,items,BIO-00059,10,Nos,2797992
SI-DEMO-001380,Sales Invoice,items,BIO-00100,2,Nos,118657
SI-DEMO-001381,Sales Invoice,items,BIO-00161,2,Nos,1945300
SI-DEMO-001381,Sales Invoice,items,BIO-00097,21,Nos,350126
SI-DEMO-001382,Sales Invoice,items,BIO-00135,9,Nos,1068912
SI-DEMO-001383,Sales Invoice,items,CNT-012,4,Nos,1278817
SI-DEMO-001384,Sales Invoice,items,BIO-00357,10,Nos,1644791
SI-DEMO-001384,Sales Invoice,items,BIO-00199,48,Nos,129844
SI-DEMO-001385,Sales Invoice,items,BIO-00204,2,Nos,2339583
SI-DEMO-001386,Sales Invoice,items,BIO-00113,1,Nos,1188328
SI-DEMO-001386,Sales Invoice,items,BIO-00248,6,Nos,199159
SI-DEMO-001387,Sales Invoice,items,SVC-TRN-011,2,Nos,595
SI-DEMO-001388,Sales Invoice,items,BIO-00434,2,Nos,1580984
SI-DEMO-001389,Sales Invoice,items,BIO-00322,9,Nos,2925061
SI-DEMO-001390,Sales Invoice,items,BIO-00226,5,Nos,478132
SI-DEMO-001391,Sales Invoice,items,BIO-00316,9,Nos,2016508
SI-DEMO-001392,Sales Invoice,items,BIO-00446,5,Nos,1950689
SI-DEMO-001393,Sales Invoice,items,BIO-00359,3,Nos,318749
SI-DEMO-001393,Sales Invoice,items,BIO-00174,49,Nos,88063
SI-DEMO-001394,Sales Invoice,items,BIO-00298,2,Nos,2534150
SI-DEMO-001394,Sales Invoice,items,BIO-00061,46,Nos,172898
SI-DEMO-001395,Sales Invoice,items,BIO-00108,10,Nos,343579
SI-DEMO-001395,Sales Invoice,items,BIO-00441,35,Nos,112322
SI-DEMO-001396,Sales Invoice,items,SVC-JAN-002,7,Nos,196
SI-DEMO-001396,Sales Invoice,items,BIO-00149,11,Nos,341725
SI-DEMO-001397,Sales Invoice,items,BIO-00337,6,Nos,2916140
SI-DEMO-001398,Sales Invoice,items,BIO-00409,6,Nos,1941181
SI-DEMO-001399,Sales Invoice,items,SVC-JAN-005,10,Nos,713
SI-DEMO-001400,Sales Invoice,items,SVC-TRN-010,3,Nos,640
SI-DEMO-001401,Sales Invoice,items,BIO-00410,4,Nos,31097
SI-DEMO-001402,Sales Invoice,items,BIO-00384,4,Nos,338922
SI-DEMO-001403,Sales Invoice,items,BIO-00403,6,Nos,1344411
SI-DEMO-001403,Sales Invoice,items,BIO-00098,24,Nos,432396
SI-DEMO-001404,Sales Invoice,items,BIO-00347,5,Nos,2968066
SI-DEMO-001405,Sales Invoice,items,BIO-00065,2,Nos,1092397
SI-DEMO-001406,Sales Invoice,items,BIO-00104,6,Nos,1477711
SI-DEMO-001407,Sales Invoice,items,BIO-00149,4,Nos,890337
SI-DEMO-001408,Sales Invoice,items,BIO-00207,2,Nos,1798337
SI-DEMO-001409,Sales Invoice,items,BIO-00068,4,Nos,524448
SI-DEMO-001410,Sales Invoice,items,BIO-00269,10,Nos,2891430
SI-DEMO-001410,Sales Invoice,items,BIO-00121,8,Nos,390265
SI-DEMO-001411,Sales Invoice,items,BIO-00400,3,Nos,2656141
SI-DEMO-001412,Sales Invoice,items,BIO-00445,2,Nos,496541
SI-DEMO-001412,Sales Invoice,items,BIO-00328,37,Nos,16709
SI-DEMO-001413,Sales Invoice,items,BIO-00288,10,Nos,2026943
SI-DEMO-001414,Sales Invoice,items,CNT-017,2,Nos,2526116
SI-DEMO-001414,Sales Invoice,items,BIO-00441,39,Nos,341350
SI-DEMO-001415,Sales Invoice,items,BIO-00449,3,Nos,93098
SI-DEMO-001415,Sales Invoice,items,BIO-00417,33,Nos,432340
SI-DEMO-001416,Sales Invoice,items,BIO-00365,9,Nos,2789556
SI-DEMO-001417,Sales Invoice,items,BIO-00149,6,Nos,860336
SI-DEMO-001418,Sales Invoice,items,BIO-00306,6,Nos,1045796
SI-DEMO-001419,Sales Invoice,items,BIO-00306,8,Nos,2205577
SI-DEMO-001420,Sales Invoice,items,BIO-00263,9,Nos,1715668
SI-DEMO-001421,Sales Invoice,items,BIO-00172,7,Nos,1194954
SI-DEMO-001421,Sales Invoice,items,BIO-00110,13,Nos,487578
SI-DEMO-001422,Sales Invoice,items,BIO-00168,5,Nos,2162023
SI-DEMO-001422,Sales Invoice,items,BIO-00400,50,Nos,497267
SI-DEMO-001423,Sales Invoice,items,SVC-TRN-008,10,Nos,298
SI-DEMO-001423,Sales Invoice,items,BIO-00277,24,Nos,476649
SI-DEMO-001424,Sales Invoice,items,BIO-00436,5,Nos,646522
SI-DEMO-001425,Sales Invoice,items,BIO-00183,7,Nos,1949631
SI-DEMO-001426,Sales Invoice,items,BIO-00126,10,Nos,2720588
SI-DEMO-001427,Sales Invoice,items,BIO-00211,7,Nos,2141982
SI-DEMO-001428,Sales Invoice,items,BIO-00056,5,Nos,1038766
SI-DEMO-001429,Sales Invoice,items,BIO-00170,4,Nos,1365478
SI-DEMO-001430,Sales Invoice,items,BIO-00242,4,Nos,802165
SI-DEMO-001430,Sales Invoice,items,BIO-00378,4,Nos,234276
SI-DEMO-001431,Sales Invoice,items,BIO-00065,6,Nos,1992888
SI-DEMO-001432,Sales Invoice,items,BIO-00441,5,Nos,369388
SI-DEMO-001432,Sales Invoice,items,BIO-00246,24,Nos,204941
SI-DEMO-001433,Sales Invoice,items,BIO-00297,10,Nos,2914364
SI-DEMO-001434,Sales Invoice,items,BIO-00091,8,Nos,211092
SI-DEMO-001434,Sales Invoice,items,BIO-00088,17,Nos,51285
SI-DEMO-001435,Sales Invoice,items,BIO-00114,4,Nos,2767806
SI-DEMO-001436,Sales Invoice,items,SVC-GEN,1937,Kg,536
SI-DEMO-001437,Sales Invoice,items,BIO-00117,10,Nos,750556
SI-DEMO-001438,Sales Invoice,items,BIO-00333,5,Nos,2822315
SI-DEMO-001438,Sales Invoice,items,BIO-00251,48,Nos,10741
SI-DEMO-001439,Sales Invoice,items,BIO-00302,7,Nos,2763845
SI-DEMO-001440,Sales Invoice,items,BIO-00282,6,Nos,1197108
SI-DEMO-001441,Sales Invoice,items,BIO-00235,3,Nos,2199718
SI-DEMO-001442,Sales Invoice,items,BIO-00335,1,Nos,2932986
SI-DEMO-001443,Sales Invoice,items,BIO-00148,1,Nos,2724349
SI-DEMO-001443,Sales Invoice,items,BIO-00210,45,Nos,323868
SI-DEMO-001444,Sales Invoice,items,BIO-00268,7,Nos,1158304
SI-DEMO-001445,Sales Invoice,items,BIO-00128,1,Nos,1252569
SI-DEMO-001446,Sales Invoice,items,BIO-00193,6,Nos,1422525
SI-DEMO-001447,Sales Invoice,items,BIO-00134,5,Nos,821580
SI-DEMO-001448,Sales Invoice,items,BIO-00421,3,Nos,1976015
SI-DEMO-001449,Sales Invoice,items,BIO-00347,4,Nos,1776548
SI-DEMO-001449,Sales Invoice,items,BIO-00288,16,Nos,187741
SI-DEMO-001450,Sales Invoice,items,BIO-00419,7,Nos,614295
SI-DEMO-001451,Sales Invoice,items,BIO-00198,6,Nos,2189064
SI-DEMO-001452,Sales Invoice,items,BIO-00135,4,Nos,714774
SI-DEMO-001453,Sales Invoice,items,BIO-00388,6,Nos,2186793
SI-DEMO-001454,Sales Invoice,items,BIO-00101,6,Nos,139169
SI-DEMO-001455,Sales Invoice,items,BIO-00412,2,Nos,2928418
SI-DEMO-001455,Sales Invoice,items,BIO-00243,33,Nos,206812
SI-DEMO-001456,Sales Invoice,items,BIO-00113,4,Nos,1679736
SI-DEMO-001457,Sales Invoice,items,BIO-00428,9,Nos,2141300
SI-DEMO-001457,Sales Invoice,items,BIO-00318,46,Nos,230852
SI-DEMO-001458,Sales Invoice,items,BIO-00084,2,Nos,2310714
SI-DEMO-001459,Sales Invoice,items,BIO-00069,6,Nos,2717582
SI-DEMO-001460,Sales Invoice,items,BIO-00413,10,Nos,466354
SI-DEMO-001460,Sales Invoice,items,BIO-00115,35,Nos,389016
SI-DEMO-001461,Sales Invoice,items,BIO-00241,4,Nos,2935228
SI-DEMO-001461,Sales Invoice,items,BIO-00436,17,Nos,313573
SI-DEMO-001462,Sales Invoice,items,BIO-00219,2,Nos,1878572
SI-DEMO-001463,Sales Invoice,items,BIO-00191,8,Nos,1179739
SI-DEMO-001464,Sales Invoice,items,BIO-00199,2,Nos,1937949
SI-DEMO-001464,Sales Invoice,items,BIO-00383,29,Nos,416358
SI-DEMO-001465,Sales Invoice,items,BIO-00164,8,Nos,2832926
SI-DEMO-001466,Sales Invoice,items,BIO-00381,10,Nos,2733555
SI-DEMO-001467,Sales Invoice,items,BIO-00094,4,Nos,1044224
SI-DEMO-001468,Sales Invoice,items,BIO-00399,6,Nos,455736
SI-DEMO-001469,Sales Invoice,items,BIO-00253,10,Nos,1033358
SI-DEMO-001470,Sales Invoice,items,BIO-00368,1,Nos,2947046
SI-DEMO-001470,Sales Invoice,items,BIO-00081,45,Nos,132326
SI-DEMO-001471,Sales Invoice,items,BIO-00071,7,Nos,913379
SI-DEMO-001471,Sales Invoice,items,BIO-00106,24,Nos,128688
SI-DEMO-001472,Sales Invoice,items,BIO-00153,9,Nos,540177
SI-DEMO-001473,Sales Invoice,items,BIO-00162,5,Nos,2106336
SI-DEMO-001473,Sales Invoice,items,SVC-JAN-001,10,Nos,439
SI-DEMO-001474,Sales Invoice,items,BIO-00429,10,Nos,2878489
SI-DEMO-001475,Sales Invoice,items,BIO-00237,1,Nos,2982885
SI-DEMO-001475,Sales Invoice,items,BIO-00321,46,Nos,213854
SI-DEMO-001476,Sales Invoice,items,BIO-00380,10,Nos,1859854
SI-DEMO-001476,Sales Invoice,items,BIO-00326,48,Nos,297855
SI-DEMO-001477,Sales Invoice,items,BIO-00304,4,Nos,2828434
SI-DEMO-001478,Sales Invoice,items,BIO-00326,10,Nos,2182045
SI-DEMO-001478,Sales Invoice,items,BIO-00319,48,Nos,256275
SI-DEMO-001479,Sales Invoice,items,BIO-00284,10,Nos,2768661
SI-DEMO-001480,Sales Invoice,items,BIO-00295,1,Nos,299992
SI-DEMO-001480,Sales Invoice,items,BIO-00416,26,Nos,100215
SI-DEMO-001481,Sales Invoice,items,SVC-SHRP,1572,Kg,669
SI-DEMO-001481,Sales Invoice,items,BIO-00341,44,Nos,176269
SI-DEMO-001482,Sales Invoice,items,BIO-00162,8,Nos,1662829
SI-DEMO-001482,Sales Invoice,items,BIO-00158,21,Nos,486586
SI-DEMO-001483,Sales Invoice,items,BIO-00401,3,Nos,751764
SI-DEMO-001484,Sales Invoice,items,BIO-00216,7,Nos,1284813
SI-DEMO-001485,Sales Invoice,items,BIO-00414,10,Nos,1575053
SI-DEMO-001485,Sales Invoice,items,BIO-00274,12,Nos,151387
SI-DEMO-001486,Sales Invoice,items,BIO-00094,10,Nos,2241307
SI-DEMO-001487,Sales Invoice,items,BIO-00437,8,Nos,931434
SI-DEMO-001488,Sales Invoice,items,BIO-00118,5,Nos,2973880
SI-DEMO-001488,Sales Invoice,items,BIO-00286,33,Nos,346731
SI-DEMO-001489,Sales Invoice,items,BIO-00154,3,Nos,1939706
SI-DEMO-001490,Sales Invoice,items,BIO-00452,10,Nos,138556
SI-DEMO-001491,Sales Invoice,items,BIO-00280,9,Nos,939851
SI-DEMO-001492,Sales Invoice,items,BIO-00350,6,Nos,1957075
SI-DEMO-001493,Sales Invoice,items,BIO-00106,8,Nos,54964
SI-DEMO-001493,Sales Invoice,items,BIO-00451,21,Nos,449338
SI-DEMO-001494,Sales Invoice,items,BIO-00225,3,Nos,28065
SI-DEMO-001495,Sales Invoice,items,BIO-00282,1,Nos,2739396
SI-DEMO-001495,Sales Invoice,items,BIO-00357,45,Nos,484148
SI-DEMO-001496,Sales Invoice,items,BIO-00429,8,Nos,805071
SI-DEMO-001497,Sales Invoice,items,BIO-00227,5,Nos,2259149
SI-DEMO-001497,Sales Invoice,items,BIO-00380,18,Nos,215428
SI-DEMO-001498,Sales Invoice,items,BIO-00315,6,Nos,1523625
SI-DEMO-001499,Sales Invoice,items,BIO-00118,1,Nos,35886
SI-DEMO-001500,Sales Invoice,items,BIO-00439,5,Nos,1262453
SI-DEMO-001501,Sales Invoice,items,CNT-014,7,Nos,2639268
SI-DEMO-001502,Sales Invoice,items,BIO-00191,8,Nos,2758418
SI-DEMO-001502,Sales Invoice,items,BIO-00091,13,Nos,304438
SI-DEMO-001503,Sales Invoice,items,SVC-INF,611,Kg,541
SI-DEMO-001504,Sales Invoice,items,BIO-00092,3,Nos,2141005
SI-DEMO-001504,Sales Invoice,items,BIO-00176,15,Nos,60082
SI-DEMO-001505,Sales Invoice,items,BIO-00060,1,Nos,331790
SI-DEMO-001505,Sales Invoice,items,BIO-00120,48,Nos,103079
SI-DEMO-001506,Sales Invoice,items,BIO-00140,10,Nos,2391929
SI-DEMO-001507,Sales Invoice,items,BIO-00288,5,Nos,509904
SI-DEMO-001508,Sales Invoice,items,BIO-00191,3,Nos,156928
SI-DEMO-001508,Sales Invoice,items,BIO-00394,40,Nos,141920
SI-DEMO-001509,Sales Invoice,items,BIO-00076,2,Nos,224810
SI-DEMO-001510,Sales Invoice,items,BIO-00378,2,Nos,600387
SI-DEMO-001510,Sales Invoice,items,BIO-00341,33,Nos,252354
SI-DEMO-001511,Sales Invoice,items,BIO-00445,9,Nos,2781716
SI-DEMO-001511,Sales Invoice,items,BIO-00179,42,Nos,489754
SI-DEMO-001512,Sales Invoice,items,BIO-00090,10,Nos,2990070
SI-DEMO-001513,Sales Invoice,items,BIO-00339,2,Nos,2258708
SI-DEMO-001514,Sales Invoice,items,BIO-00369,10,Nos,450038
SI-DEMO-001515,Sales Invoice,items,BIO-00207,4,Nos,1164129
SI-DEMO-001516,Sales Invoice,items,CNT-020,5,Nos,333643
SI-DEMO-001516,Sales Invoice,items,SVC-INF,44,Kg,458
SI-DEMO-001517,Sales Invoice,items,BIO-00237,6,Nos,1105445
SI-DEMO-001518,Sales Invoice,items,BIO-00351,10,Nos,112508
SI-DEMO-001519,Sales Invoice,items,BIO-00126,6,Nos,1822823
SI-DEMO-001519,Sales Invoice,items,BIO-00382,37,Nos,351391
SI-DEMO-001520,Sales Invoice,items,BIO-00095,3,Nos,1570525
SI-DEMO-001520,Sales Invoice,items,BIO-00355,25,Nos,166363
SI-DEMO-001521,Sales Invoice,items,BIO-00381,10,Nos,1952490
SI-DEMO-001522,Sales Invoice,items,BIO-00065,8,Nos,602033
SI-DEMO-001523,Sales Invoice,items,BIO-00390,2,Nos,84403
SI-DEMO-001523,Sales Invoice,items,BIO-00207,29,Nos,303264
SI-DEMO-001524,Sales Invoice,items,BIO-00437,4,Nos,852842
SI-DEMO-001525,Sales Invoice,items,BIO-00424,10,Nos,2647942
SI-DEMO-001526,Sales Invoice,items,BIO-00370,1,Nos,833933
SI-DEMO-001527,Sales Invoice,items,BIO-00311,2,Nos,1837589
SI-DEMO-001528,Sales Invoice,items,BIO-00448,3,Nos,2918456
SI-DEMO-001529,Sales Invoice,items,CNT-017,1,Nos,1129509
SI-DEMO-001529,Sales Invoice,items,BIO-00413,28,Nos,49405
SI-DEMO-001530,Sales Invoice,items,BIO-00192,1,Nos,2882313
SI-DEMO-001530,Sales Invoice,items,BIO-00436,48,Nos,227384
SI-DEMO-001531,Sales Invoice,items,BIO-00204,5,Nos,2272842
SI-DEMO-001532,Sales Invoice,items,SVC-CYTO,730,Kg,447
SI-DEMO-001533,Sales Invoice,items,BIO-00310,5,Nos,277553
SI-DEMO-001534,Sales Invoice,items,BIO-00368,5,Nos,1827468
SI-DEMO-001535,Sales Invoice,items,BIO-00276,10,Nos,615620
SI-DEMO-001535,Sales Invoice,items,BIO-00233,33,Nos,296380
SI-DEMO-001536,Sales Invoice,items,BIO-00450,4,Nos,1027681
SI-DEMO-001536,Sales Invoice,items,BIO-00212,13,Nos,119133
SI-DEMO-001537,Sales Invoice,items,SVC-JAN-004,3,Nos,776
SI-DEMO-001538,Sales Invoice,items,BIO-00136,1,Nos,499429
SI-DEMO-001539,Sales Invoice,items,BIO-00286,3,Nos,1434608
SI-DEMO-001539,Sales Invoice,items,BIO-00214,17,Nos,210765
SI-DEMO-001540,Sales Invoice,items,BIO-00125,5,Nos,1088052
SI-DEMO-001540,Sales Invoice,items,BIO-00304,23,Nos,424448
SI-DEMO-001541,Sales Invoice,items,BIO-00404,6,Nos,2589138
SI-DEMO-001541,Sales Invoice,items,BIO-00446,48,Nos,247841
SI-DEMO-001542,Sales Invoice,items,BIO-00426,6,Nos,2545526
SI-DEMO-001543,Sales Invoice,items,BIO-00414,5,Nos,2973388
SI-DEMO-001544,Sales Invoice,items,BIO-00332,5,Nos,1565407
SI-DEMO-001544,Sales Invoice,items,BIO-00167,39,Nos,494154
SI-DEMO-001545,Sales Invoice,items,BIO-00415,4,Nos,2212474
SI-DEMO-001545,Sales Invoice,items,BIO-00079,29,Nos,423679
SI-DEMO-001546,Sales Invoice,items,BIO-00167,3,Nos,556017
SI-DEMO-001547,Sales Invoice,items,BIO-00348,10,Nos,2671009
SI-DEMO-001547,Sales Invoice,items,BIO-00285,30,Nos,467706
SI-DEMO-001548,Sales Invoice,items,BIO-00253,7,Nos,2520165
SI-DEMO-001549,Sales Invoice,items,BIO-00343,6,Nos,1350413
SI-DEMO-001549,Sales Invoice,items,BIO-00434,20,Nos,457231
SI-DEMO-001550,Sales Invoice,items,BIO-00392,2,Nos,1200622
SI-DEMO-001551,Sales Invoice,items,BIO-00288,2,Nos,2816552
SI-DEMO-001551,Sales Invoice,items,BIO-00398,47,Nos,177383
SI-DEMO-001552,Sales Invoice,items,BIO-00081,2,Nos,693505
SI-DEMO-001552,Sales Invoice,items,BIO-00287,47,Nos,310891
SI-DEMO-001553,Sales Invoice,items,BIO-00110,2,Nos,1031057
SI-DEMO-001554,Sales Invoice,items,BIO-00218,7,Nos,1552031
SI-DEMO-001554,Sales Invoice,items,BIO-00351,15,Nos,224339
SI-DEMO-001555,Sales Invoice,items,BIO-00377,4,Nos,1244026
SI-DEMO-001555,Sales Invoice,items,BIO-00326,3,Nos,448173
SI-DEMO-001556,Sales Invoice,items,BIO-00231,1,Nos,1243658
SI-DEMO-001557,Sales Invoice,items,BIO-00396,10,Nos,1696674
SI-DEMO-001557,Sales Invoice,items,BIO-00075,25,Nos,139745
SI-DEMO-001558,Sales Invoice,items,BIO-00203,3,Nos,2601392
SI-DEMO-001559,Sales Invoice,items,BIO-00444,6,Nos,628536
SI-DEMO-001560,Sales Invoice,items,BIO-00387,7,Nos,430553
SI-DEMO-001560,Sales Invoice,items,BIO-00448,28,Nos,466084
SI-DEMO-001561,Sales Invoice,items,BIO-00380,6,Nos,1654555
SI-DEMO-001562,Sales Invoice,items,SVC-CYTO,485,Kg,556
SI-DEMO-001562,Sales Invoice,items,BIO-00212,33,Nos,179420
SI-DEMO-001563,Sales Invoice,items,BIO-00258,2,Nos,490694
SI-DEMO-001563,Sales Invoice,items,BIO-00321,27,Nos,432805
SI-DEMO-001564,Sales Invoice,items,BIO-00335,10,Nos,950706
SI-DEMO-001565,Sales Invoice,items,BIO-00328,7,Nos,2700206
SI-DEMO-001566,Sales Invoice,items,BIO-00174,7,Nos,847437
SI-DEMO-001567,Sales Invoice,items,BIO-00071,7,Nos,1450612
SI-DEMO-001567,Sales Invoice,items,BIO-00298,32,Nos,109109
SI-DEMO-001568,Sales Invoice,items,BIO-00258,5,Nos,2650952
SI-DEMO-001568,Sales Invoice,items,BIO-00406,15,Nos,114147
SI-DEMO-001569,Sales Invoice,items,BIO-00407,2,Nos,239040
SI-DEMO-001569,Sales Invoice,items,BIO-00269,35,Nos,498405
SI-DEMO-001570,Sales Invoice,items,BIO-00225,1,Nos,2871680
SI-DEMO-001571,Sales Invoice,items,CNT-012,6,Nos,864444
SI-DEMO-001572,Sales Invoice,items,BIO-00373,6,Nos,2786755
SI-DEMO-001573,Sales Invoice,items,BIO-00084,5,Nos,2149342
SI-DEMO-001574,Sales Invoice,items,SVC-PHRM,1419,Kg,685
SI-DEMO-001575,Sales Invoice,items,BIO-00185,1,Nos,1804771
SI-DEMO-001575,Sales Invoice,items,BIO-00221,13,Nos,460521
SI-DEMO-001576,Sales Invoice,items,BIO-00095,7,Nos,2258831
SI-DEMO-001577,Sales Invoice,items,BIO-00079,3,Nos,2612427
SI-DEMO-001577,Sales Invoice,items,BIO-00143,25,Nos,216011
SI-DEMO-001578,Sales Invoice,items,BIO-00243,4,Nos,1921994
SI-DEMO-001579,Sales Invoice,items,BIO-00377,8,Nos,190722
SI-DEMO-001580,Sales Invoice,items,BIO-00416,4,Nos,689050
SI-DEMO-001581,Sales Invoice,items,BIO-00067,8,Nos,1090668
SI-DEMO-001582,Sales Invoice,items,BIO-00383,2,Nos,1974599
SI-DEMO-001583,Sales Invoice,items,BIO-00109,2,Nos,1661561
SI-DEMO-001584,Sales Invoice,items,BIO-00159,5,Nos,2446657
SI-DEMO-001585,Sales Invoice,items,BIO-00118,5,Nos,1123478
SI-DEMO-001586,Sales Invoice,items,BIO-00249,9,Nos,1141170
SI-DEMO-001587,Sales Invoice,items,BIO-00078,9,Nos,1268547
SI-DEMO-001588,Sales Invoice,items,BIO-00359,9,Nos,2011225
SI-DEMO-001589,Sales Invoice,items,BIO-00294,1,Nos,2680149
SI-DEMO-001590,Sales Invoice,items,BIO-00352,2,Nos,1007448
SI-DEMO-001591,Sales Invoice,items,SVC-CHEM,445,Kg,498
SI-DEMO-001592,Sales Invoice,items,BIO-00073,9,Nos,2518990
SI-DEMO-001592,Sales Invoice,items,BIO-00375,4,Nos,203099
SI-DEMO-001593,Sales Invoice,items,BIO-00382,5,Nos,771532
SI-DEMO-001594,Sales Invoice,items,BIO-00408,2,Nos,2404147
SI-DEMO-001594,Sales Invoice,items,BIO-00128,35,Nos,8053
SI-DEMO-001595,Sales Invoice,items,BIO-00299,4,Nos,1619424
SI-DEMO-001596,Sales Invoice,items,BIO-00057,5,Nos,1248793
SI-DEMO-001596,Sales Invoice,items,BIO-00228,26,Nos,39994
SI-DEMO-001597,Sales Invoice,items,BIO-00132,7,Nos,19985
SI-DEMO-001597,Sales Invoice,items,BIO-00174,23,Nos,276865
SI-DEMO-001598,Sales Invoice,items,BIO-00074,1,Nos,2645003
SI-DEMO-001598,Sales Invoice,items,BIO-00292,2,Nos,413311
SI-DEMO-001599,Sales Invoice,items,BIO-00363,5,Nos,2011864
SI-DEMO-001600,Sales Invoice,items,BIO-00300,5,Nos,2976307
SI-DEMO-001601,Sales Invoice,items,BIO-00182,4,Nos,2479148
SI-DEMO-001602,Sales Invoice,items,BIO-00304,10,Nos,2521427
SI-DEMO-001603,Sales Invoice,items,BIO-00202,5,Nos,2812733
SI-DEMO-001604,Sales Invoice,items,BIO-00201,10,Nos,2275886
SI-DEMO-001604,Sales Invoice,items,BIO-00405,13,Nos,230456
SI-DEMO-001605,Sales Invoice,items,BIO-00331,6,Nos,2523458
SI-DEMO-001605,Sales Invoice,items,BIO-00067,18,Nos,402805
SI-DEMO-001606,Sales Invoice,items,BIO-00356,3,Nos,2176019
SI-DEMO-001607,Sales Invoice,items,BIO-00246,7,Nos,962623
SI-DEMO-001607,Sales Invoice,items,BIO-00212,9,Nos,58939
SI-DEMO-001608,Sales Invoice,items,BIO-00129,10,Nos,1841522
SI-DEMO-001609,Sales Invoice,items,BIO-00264,4,Nos,1021490
SI-DEMO-001610,Sales Invoice,items,BIO-00231,4,Nos,2315701
SI-DEMO-001611,Sales Invoice,items,CNT-014,1,Nos,2658824
SI-DEMO-001612,Sales Invoice,items,BIO-00390,5,Nos,1021777
SI-DEMO-001612,Sales Invoice,items,BIO-00248,40,Nos,81511
SI-DEMO-001613,Sales Invoice,items,BIO-00401,7,Nos,1354437
SI-DEMO-001613,Sales Invoice,items,BIO-00151,13,Nos,138302
SI-DEMO-001614,Sales Invoice,items,BIO-00257,3,Nos,375926
SI-DEMO-001614,Sales Invoice,items,BIO-00194,20,Nos,256540
SI-DEMO-001615,Sales Invoice,items,BIO-00141,9,Nos,2689075
SI-DEMO-001616,Sales Invoice,items,BIO-00300,8,Nos,2569157
SI-DEMO-001617,Sales Invoice,items,BIO-00101,6,Nos,1063185
SI-DEMO-001618,Sales Invoice,items,BIO-00090,1,Nos,2838912
SI-DEMO-001619,Sales Invoice,items,SVC-TRN-009,10,Nos,165
SI-DEMO-001620,Sales Invoice,items,BIO-00185,4,Nos,1111827
SI-DEMO-001621,Sales Invoice,items,BIO-00171,8,Nos,1531614
SI-DEMO-001622,Sales Invoice,items,BIO-00214,7,Nos,2732564
SI-DEMO-001622,Sales Invoice,items,BIO-00228,27,Nos,10902
SI-DEMO-001623,Sales Invoice,items,BIO-00413,2,Nos,2925728
SI-DEMO-001624,Sales Invoice,items,BIO-00064,4,Nos,759216
SI-DEMO-001624,Sales Invoice,items,BIO-00233,11,Nos,261572
SI-DEMO-001625,Sales Invoice,items,BIO-00254,1,Nos,964542
SI-DEMO-001626,Sales Invoice,items,BIO-00130,1,Nos,1442151
SI-DEMO-001626,Sales Invoice,items,BIO-00411,9,Nos,143516
SI-DEMO-001627,Sales Invoice,items,BIO-00103,10,Nos,2134109
SI-DEMO-001627,Sales Invoice,items,BIO-00298,1,Nos,392027
SI-DEMO-001628,Sales Invoice,items,BIO-00178,6,Nos,2330650
SI-DEMO-001629,Sales Invoice,items,BIO-00366,9,Nos,1811915
SI-DEMO-001630,Sales Invoice,items,BIO-00066,5,Nos,278447
SI-DEMO-001631,Sales Invoice,items,BIO-00310,9,Nos,1456933
SI-DEMO-001632,Sales Invoice,items,BIO-00226,8,Nos,1592665
SI-DEMO-001633,Sales Invoice,items,BIO-00344,1,Nos,876311
SI-DEMO-001634,Sales Invoice,items,BIO-00270,4,Nos,66321
SI-DEMO-001635,Sales Invoice,items,BIO-00177,5,Nos,1819137
SI-DEMO-001635,Sales Invoice,items,BIO-00368,2,Nos,180129
SI-DEMO-001636,Sales Invoice,items,BIO-00373,1,Nos,1896456
SI-DEMO-001636,Sales Invoice,items,BIO-00405,22,Nos,397637
SI-DEMO-001637,Sales Invoice,items,BIO-00112,4,Nos,2345445
SI-DEMO-001638,Sales Invoice,items,BIO-00117,1,Nos,413847
SI-DEMO-001639,Sales Invoice,items,BIO-00207,8,Nos,1185685
SI-DEMO-001640,Sales Invoice,items,SVC-PHRM,1117,Kg,272
SI-DEMO-001641,Sales Invoice,items,BIO-00303,8,Nos,125195
