name,naming_series,customer,transaction_date,delivery_date,company,status
SO-DEMO-000595,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2023-11-18,2023-12-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000596,SO-.YYYY.-,Agha Khan Lab Lahore,2023-11-19,2023-11-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000597,SO-.YYYY.-,Chughtai Tertiary Hospital 57,2023-11-19,2023-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000598,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2023-11-19,2023-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000599,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2023-11-21,2023-12-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000600,SO-.YYYY.-,Directorate of Health Services Lahore,2023-11-21,2023-11-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000601,SO-.YYYY.-,Excel Labs,2023-11-23,2023-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000602,SO-.YYYY.-,Saleem Lab 119,2023-11-23,2023-11-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000603,SO-.YYYY.-,Specialized Healthcare & Medical Education,2023-11-23,2023-11-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000604,SO-.YYYY.-,Sir Ganga Ram General Hospital 54,2023-11-26,2023-12-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000605,SO-.YYYY.-,Health First Clinic 111,2023-11-26,2023-11-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000606,SO-.YYYY.-,District Health Authority Lahore,2023-11-26,2023-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000607,SO-.YYYY.-,LifeLine General Hospital 11,2023-11-27,2023-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000608,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2023-11-27,2023-12-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000609,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2023-11-28,2023-12-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000610,SO-.YYYY.-,Lahore Diagnostics 106,2023-11-28,2023-12-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000611,SO-.YYYY.-,Central District Hospital 53,2023-11-28,2023-12-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000612,SO-.YYYY.-,Mayo District Hospital 01,2023-11-28,2023-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000613,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2023-11-28,2023-12-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000614,SO-.YYYY.-,Shaukat Khanum Lab,2023-11-29,2023-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000615,SO-.YYYY.-,Mayo District Hospital 01,2023-11-29,2023-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000616,SO-.YYYY.-,One Health Lab 117,2023-11-29,2023-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000617,SO-.YYYY.-,One Health Lab 117,2023-11-30,2023-12-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000618,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2023-12-02,2023-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000619,SO-.YYYY.-,Fatima Memorial Tertiary Hospital 09,2023-12-02,2023-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000620,SO-.YYYY.-,Punjab AIDS Control Program,2023-12-03,2023-12-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000621,SO-.YYYY.-,Chughtai Tertiary Hospital 57,2023-12-03,2023-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000622,SO-.YYYY.-,Fatima Memorial District Hospital 65,2023-12-03,2023-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000623,SO-.YYYY.-,Medicare Clinic,2023-12-04,2023-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000624,SO-.YYYY.-,Medicare Clinic,2023-12-04,2023-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000625,SO-.YYYY.-,Medix Clinic,2023-12-04,2023-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000626,SO-.YYYY.-,Punjab Healthcare Commission,2023-12-06,2023-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000627,SO-.YYYY.-,City Care Tertiary Hospital 20,2023-12-06,2023-12-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000628,SO-.YYYY.-,Punjab Tertiary Hospital 37,2023-12-06,2023-12-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000629,SO-.YYYY.-,Doctors Tertiary Hospital 66,2023-12-06,2023-12-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000630,SO-.YYYY.-,Services Specialized Hospital 77,2023-12-07,2023-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000631,SO-.YYYY.-,Mayo Specialized Hospital 10,2023-12-07,2023-12-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000632,SO-.YYYY.-,Sheikh Zayed General Hospital 39,2023-12-07,2023-12-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000633,SO-.YYYY.-,Ghurki Trust Private Hospital 61,2023-12-07,2023-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000634,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2023-12-07,2023-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000635,SO-.YYYY.-,Lahore Diagnostics,2023-12-09,2023-12-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000636,SO-.YYYY.-,Fatima Memorial Tertiary Hospital 09,2023-12-09,2023-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000637,SO-.YYYY.-,Punjab Health Department,2023-12-10,2023-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000638,SO-.YYYY.-,Doctors Private Hospital 29,2023-12-11,2023-12-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000639,SO-.YYYY.-,Islamabad Diagnostics 105,2023-12-11,2023-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000640,SO-.YYYY.-,Shaukat Khanum Lab 102,2023-12-11,2023-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000641,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2023-12-11,2023-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000642,SO-.YYYY.-,Shalimar General Hospital 47,2023-12-12,2023-12-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000643,SO-.YYYY.-,Chughtai Lab,2023-12-12,2023-12-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000644,SO-.YYYY.-,Central Tertiary Hospital 07,2023-12-12,2023-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000645,SO-.YYYY.-,Medicare Clinic,2023-12-13,2023-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000646,SO-.YYYY.-,Prime Tertiary Hospital 24,2023-12-14,2023-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000647,SO-.YYYY.-,Lahore Diagnostics 106,2023-12-15,2023-12-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000648,SO-.YYYY.-,Saleem Lab 119,2023-12-15,2023-12-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000649,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 60,2023-12-15,2023-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000650,SO-.YYYY.-,Fatima Memorial Private Hospital 34,2023-12-16,2023-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000651,SO-.YYYY.-,Shalimar District Hospital 52,2023-12-16,2023-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000652,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 72,2023-12-16,2023-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000653,SO-.YYYY.-,Punjab AIDS Control Program,2023-12-16,2023-12-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000654,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2023-12-16,2023-12-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000655,SO-.YYYY.-,Medix Clinic,2023-12-17,2023-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000656,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2023-12-17,2023-12-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000657,SO-.YYYY.-,Mayo District Hospital 01,2023-12-18,2023-12-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000658,SO-.YYYY.-,Sheikh Zayed General Hospital 39,2023-12-19,2023-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000659,SO-.YYYY.-,Rehman Diagnostics 118,2023-12-19,2024-01-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000660,SO-.YYYY.-,Services Specialized Hospital 77,2023-12-19,2023-12-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000661,SO-.YYYY.-,LifeLine General Hospital 11,2023-12-20,2023-12-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000662,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2023-12-20,2023-12-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000663,SO-.YYYY.-,Agha Khan Lab Lahore,2023-12-20,2024-01-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000664,SO-.YYYY.-,Children Teaching Hospital 80,2023-12-21,2023-12-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000665,SO-.YYYY.-,National District Hospital 18,2023-12-21,2023-12-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000666,SO-.YYYY.-,Fatima Memorial District Hospital 65,2023-12-21,2023-12-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000667,SO-.YYYY.-,Prime Teaching Hospital 14,2023-12-21,2023-12-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000668,SO-.YYYY.-,Doctors Teaching Hospital 36,2023-12-21,2024-01-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000669,SO-.YYYY.-,LifeLine Teaching Hospital 74,2023-12-21,2023-12-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000670,SO-.YYYY.-,National District Hospital 18,2023-12-22,2023-12-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000671,SO-.YYYY.-,Medix Clinic,2023-12-23,2024-01-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000672,SO-.YYYY.-,One Health Lab 117,2023-12-23,2023-12-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000673,SO-.YYYY.-,Doctors Teaching Hospital 36,2023-12-24,2024-01-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000674,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 46,2023-12-24,2024-01-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000675,SO-.YYYY.-,Jinnah Tertiary Hospital 15,2023-12-24,2023-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000676,SO-.YYYY.-,Surgimed District Hospital 23,2023-12-24,2023-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000677,SO-.YYYY.-,Medicare Clinic 110,2023-12-24,2023-12-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000678,SO-.YYYY.-,Dr. Essa Lab,2023-12-24,2023-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000679,SO-.YYYY.-,Ghurki Trust Private Hospital 79,2023-12-25,2024-01-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000680,SO-.YYYY.-,Services Specialized Hospital 77,2023-12-25,2024-01-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000681,SO-.YYYY.-,Central District Hospital 53,2023-12-25,2024-01-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000682,SO-.YYYY.-,Punjab Specialized Hospital 42,2023-12-26,2024-01-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000683,SO-.YYYY.-,Dr. Essa Lab 116,2023-12-27,2023-12-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000684,SO-.YYYY.-,Medicare Clinic,2023-12-27,2024-01-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000685,SO-.YYYY.-,Islamabad Diagnostics 105,2023-12-27,2024-01-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000686,SO-.YYYY.-,Qamar Lab 120,2023-12-28,2023-12-31,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000687,SO-.YYYY.-,Punjab Emergency Service (Rescue 1122),2023-12-28,2024-01-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000688,SO-.YYYY.-,One Health Lab,2023-12-28,2024-01-07,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000689,SO-.YYYY.-,Fatima Memorial District Hospital 65,2023-12-28,2024-01-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000690,SO-.YYYY.-,IDC Lab 103,2023-12-28,2024-01-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000691,SO-.YYYY.-,Punjab Healthcare Commission,2023-12-29,2024-01-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000692,SO-.YYYY.-,Mayo District Hospital 01,2023-12-29,2024-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000693,SO-.YYYY.-,LifeLine Teaching Hospital 74,2023-12-29,2024-01-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000694,SO-.YYYY.-,Metro Diagnostics 108,2023-12-30,2024-01-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000695,SO-.YYYY.-,Shalimar General Hospital 47,2023-12-30,2024-01-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000696,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2023-12-31,2024-01-05,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000697,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2023-12-31,2024-01-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000698,SO-.YYYY.-,Shalimar District Hospital 52,2023-12-31,2024-01-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000699,SO-.YYYY.-,Gulab Devi Tertiary Hospital 13,2023-12-31,2024-01-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000700,SO-.YYYY.-,Specialized Healthcare & Medical Education,2024-01-01,2024-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000701,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2024-01-01,2024-01-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000702,SO-.YYYY.-,Prime Teaching Hospital 14,2024-01-02,2024-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000703,SO-.YYYY.-,Qamar Lab 120,2024-01-02,2024-01-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000704,SO-.YYYY.-,City Lab,2024-01-03,2024-01-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000705,SO-.YYYY.-,Allied Lab 114,2024-01-03,2024-01-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000706,SO-.YYYY.-,City Lab 107,2024-01-04,2024-01-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000707,SO-.YYYY.-,Saleem Lab,2024-01-05,2024-01-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000708,SO-.YYYY.-,Punjab General Hospital 59,2024-01-05,2024-01-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000709,SO-.YYYY.-,Allied Lab,2024-01-05,2024-01-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000710,SO-.YYYY.-,Noor Teaching Hospital 76,2024-01-06,2024-01-11,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000711,SO-.YYYY.-,Jinnah Tertiary Hospital 32,2024-01-06,2024-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000712,SO-.YYYY.-,Health First Clinic,2024-01-06,2024-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000713,SO-.YYYY.-,Shaukat Khanum Specialized Hospital 63,2024-01-07,2024-01-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000714,SO-.YYYY.-,Qamar Lab,2024-01-07,2024-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000715,SO-.YYYY.-,Services District Hospital 41,2024-01-07,2024-01-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000716,SO-.YYYY.-,LifeLine Teaching Hospital 74,2024-01-07,2024-01-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000717,SO-.YYYY.-,City Care Tertiary Hospital 20,2024-01-08,2024-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000718,SO-.YYYY.-,Qamar Lab,2024-01-08,2024-01-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000719,SO-.YYYY.-,Prime Tertiary Hospital 24,2024-01-08,2024-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000720,SO-.YYYY.-,Specialized Healthcare & Medical Education,2024-01-08,2024-01-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000721,SO-.YYYY.-,Al-Razi Clinic 109,2024-01-08,2024-01-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000722,SO-.YYYY.-,Doctors Private Hospital 29,2024-01-09,2024-01-13,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000723,SO-.YYYY.-,Hameed Latif District Hospital 26,2024-01-10,2024-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000724,SO-.YYYY.-,One Health Lab,2024-01-10,2024-01-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000725,SO-.YYYY.-,Agha Khan Lab Lahore,2024-01-11,2024-01-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000726,SO-.YYYY.-,Central Tertiary Hospital 07,2024-01-12,2024-01-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000727,SO-.YYYY.-,Noor District Hospital 68,2024-01-12,2024-01-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000728,SO-.YYYY.-,Chughtai Private Hospital 56,2024-01-12,2024-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000729,SO-.YYYY.-,Allied Lab 114,2024-01-12,2024-01-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000730,SO-.YYYY.-,Saleem Lab,2024-01-13,2024-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000731,SO-.YYYY.-,Excel Labs 104,2024-01-13,2024-01-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000732,SO-.YYYY.-,Agha Khan Lab Lahore 115,2024-01-13,2024-01-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000733,SO-.YYYY.-,Central District Hospital 53,2024-01-14,2024-01-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000734,SO-.YYYY.-,IDC Lab 103,2024-01-14,2024-01-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000735,SO-.YYYY.-,Prime Teaching Hospital 14,2024-01-14,2024-01-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000736,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 60,2024-01-14,2024-01-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000737,SO-.YYYY.-,Al-Razi Clinic,2024-01-15,2024-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000738,SO-.YYYY.-,Metro Diagnostics 108,2024-01-15,2024-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000739,SO-.YYYY.-,Sharif Medical General Hospital 03,2024-01-16,2024-01-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000740,SO-.YYYY.-,City Lab,2024-01-17,2024-01-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000741,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2024-01-17,2024-01-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000742,SO-.YYYY.-,Fatima Memorial Private Hospital 34,2024-01-18,2024-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000743,SO-.YYYY.-,City Care Tertiary Hospital 20,2024-01-19,2024-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000744,SO-.YYYY.-,Noor Teaching Hospital 76,2024-01-19,2024-01-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000745,SO-.YYYY.-,Sharif Medical General Hospital 03,2024-01-19,2024-01-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000746,SO-.YYYY.-,Services Specialized Hospital 04,2024-01-19,2024-01-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000747,SO-.YYYY.-,Ittefaq District Hospital 19,2024-01-20,2024-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000748,SO-.YYYY.-,LifeLine General Hospital 11,2024-01-20,2024-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000749,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 72,2024-01-20,2024-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000750,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 72,2024-01-20,2024-02-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000751,SO-.YYYY.-,Excel Labs,2024-01-21,2024-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000752,SO-.YYYY.-,Excel Labs,2024-01-21,2024-01-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000753,SO-.YYYY.-,Punjab Healthcare Commission,2024-01-21,2024-01-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000754,SO-.YYYY.-,Services Specialized Hospital 77,2024-01-22,2024-02-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000755,SO-.YYYY.-,Dr. Essa Lab 116,2024-01-22,2024-01-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000756,SO-.YYYY.-,Central District Hospital 53,2024-01-22,2024-02-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000757,SO-.YYYY.-,Medix Clinic 112,2024-01-23,2024-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000758,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2024-01-23,2024-01-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000759,SO-.YYYY.-,Gulab Devi District Hospital 44,2024-01-23,2024-02-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000760,SO-.YYYY.-,Services Specialized Hospital 77,2024-01-23,2024-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000761,SO-.YYYY.-,Surgimed General Hospital 58,2024-01-24,2024-01-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000762,SO-.YYYY.-,LifeLine General Hospital 11,2024-01-25,2024-01-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000763,SO-.YYYY.-,Fatima Memorial Tertiary Hospital 09,2024-01-25,2024-01-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000764,SO-.YYYY.-,Sir Ganga Ram General Hospital 54,2024-01-26,2024-02-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
