parent,parenttype,parentfield,item_code,qty,uom,warehouse,rate
SO-DEMO-000812,Sales Order,items,BIO-00060,2,Nos,Central Warehouse - ENXI,2883953
SO-DEMO-000813,Sales Order,items,SVC-TRN-007,1788,Nos,,628
SO-DEMO-000813,Sales Order,items,CNT-018,19,Nos,Central Warehouse - ENXI,3810
SO-DEMO-000814,Sales Order,items,SVC-SHRP,1113,Kg,,531
SO-DEMO-000815,Sales Order,items,SVC-TRN-008,1023,Nos,,320
SO-DEMO-000816,Sales Order,items,SVC-TRN-008,1380,Nos,,725
SO-DEMO-000817,Sales Order,items,SVC-TRN-007,118,Nos,,495
SO-DEMO-000818,Sales Order,items,SVC-TRN-007,1262,Nos,,671
SO-DEMO-000818,Sales Order,items,CNT-012,30,Nos,Central Warehouse - ENXI,4457
SO-DEMO-000819,Sales Order,items,SVC-TRN-009,1485,Nos,,273
SO-DEMO-000820,Sales Order,items,SVC-TRN-009,1916,Nos,,738
SO-DEMO-000821,Sales Order,items,SVC-TRN-008,1090,Nos,,669
SO-DEMO-000822,Sales Order,items,SVC-PATH,843,Kg,,632
SO-DEMO-000823,Sales Order,items,SVC-TRN-010,1470,Nos,,782
SO-DEMO-000824,Sales Order,items,SVC-JAN-004,1685,Nos,,480
SO-DEMO-000825,Sales Order,items,SVC-CHEM,1746,Kg,,270
SO-DEMO-000825,Sales Order,items,FUEL-053,3,Nos,Central Warehouse - ENXI,1922460
SO-DEMO-000826,Sales Order,items,SVC-TRN-008,110,Nos,,566
SO-DEMO-000827,Sales Order,items,SVC-JAN-006,1612,Nos,,316
SO-DEMO-000828,Sales Order,items,SVC-GEN,1620,Kg,,671
SO-DEMO-000828,Sales Order,items,SPR-048,3,Nos,Central Warehouse - ENXI,819990
SO-DEMO-000829,Sales Order,items,SVC-CHEM,907,Kg,,480
SO-DEMO-000830,Sales Order,items,SVC-TRN-008,1560,Nos,,156
SO-DEMO-000831,Sales Order,items,SVC-GEN,879,Kg,,751
SO-DEMO-000831,Sales Order,items,CNT-012,18,Nos,Central Warehouse - ENXI,4887
SO-DEMO-000832,Sales Order,items,SVC-JAN-004,669,Nos,,765
SO-DEMO-000833,Sales Order,items,SVC-TRN-007,970,Nos,,177
SO-DEMO-000834,Sales Order,items,SVC-TRN-011,949,Nos,,344
SO-DEMO-000834,Sales Order,items,CNT-016,43,Nos,Central Warehouse - ENXI,4845
SO-DEMO-000835,Sales Order,items,SVC-TRN-010,1570,Nos,,434
SO-DEMO-000836,Sales Order,items,SVC-SHRP,1004,Kg,,701
SO-DEMO-000836,Sales Order,items,CNT-019,37,Nos,Central Warehouse - ENXI,545
SO-DEMO-000837,Sales Order,items,SVC-JAN-001,1438,Nos,,266
SO-DEMO-000838,Sales Order,items,SVC-JAN-002,1857,Nos,,744
SO-DEMO-000839,Sales Order,items,SVC-CYTO,1974,Kg,,609
SO-DEMO-000840,Sales Order,items,SVC-TRN-007,1341,Nos,,455
SO-DEMO-000840,Sales Order,items,CNT-012,18,Nos,Central Warehouse - ENXI,754
SO-DEMO-000841,Sales Order,items,SVC-TRN-008,376,Nos,,561
SO-DEMO-000841,Sales Order,items,CNT-014,43,Nos,Central Warehouse - ENXI,3896
SO-DEMO-000842,Sales Order,items,SVC-JAN-004,1590,Nos,,180
SO-DEMO-000842,Sales Order,items,PPE-021,3,Nos,Central Warehouse - ENXI,2279206
SO-DEMO-000843,Sales Order,items,SVC-TRN-008,1342,Nos,,432
SO-DEMO-000843,Sales Order,items,CNT-018,39,Nos,Central Warehouse - ENXI,517
SO-DEMO-000844,Sales Order,items,SVC-JAN-006,1808,Nos,,262
SO-DEMO-000844,Sales Order,items,CNT-019,30,Nos,Central Warehouse - ENXI,3710
SO-DEMO-000845,Sales Order,items,SVC-INF,541,Kg,,789
SO-DEMO-000845,Sales Order,items,CNT-012,45,Nos,Central Warehouse - ENXI,1935
SO-DEMO-000846,Sales Order,items,SVC-JAN-002,601,Nos,,373
SO-DEMO-000847,Sales Order,items,SVC-JAN-004,1118,Nos,,646
SO-DEMO-000847,Sales Order,items,CNT-012,3,Nos,Central Warehouse - ENXI,3280539
SO-DEMO-000848,Sales Order,items,SVC-JAN-003,382,Nos,,532
SO-DEMO-000848,Sales Order,items,CNT-012,42,Nos,Central Warehouse - ENXI,1237
SO-DEMO-000849,Sales Order,items,SVC-JAN-005,559,Nos,,159
SO-DEMO-000849,Sales Order,items,CNT-016,41,Nos,Central Warehouse - ENXI,4197
SO-DEMO-000850,Sales Order,items,SVC-JAN-006,1379,Nos,,609
SO-DEMO-000850,Sales Order,items,CNT-016,20,Nos,Central Warehouse - ENXI,3575
SO-DEMO-000851,Sales Order,items,SVC-JAN-005,505,Nos,,585
SO-DEMO-000851,Sales Order,items,CNT-013,49,Nos,Central Warehouse - ENXI,4864
SO-DEMO-000852,Sales Order,items,SVC-INF,547,Kg,,559
SO-DEMO-000853,Sales Order,items,SVC-TRN-008,1070,Nos,,404
SO-DEMO-000854,Sales Order,items,SVC-CYTO,310,Kg,,386
SO-DEMO-000855,Sales Order,items,SVC-TRN-010,885,Nos,,440
SO-DEMO-000856,Sales Order,items,SVC-GEN,326,Kg,,201
SO-DEMO-000857,Sales Order,items,SVC-TRN-007,1204,Nos,,784
SO-DEMO-000857,Sales Order,items,CNT-018,31,Nos,Central Warehouse - ENXI,3761
SO-DEMO-000857,Sales Order,items,SPR-041,3,Nos,Central Warehouse - ENXI,2596985
SO-DEMO-000858,Sales Order,items,SVC-JAN-005,822,Nos,,774
SO-DEMO-000859,Sales Order,items,SVC-TRN-011,557,Nos,,370
SO-DEMO-000860,Sales Order,items,SVC-TRN-010,1000,Nos,,657
SO-DEMO-000861,Sales Order,items,SVC-PHRM,555,Kg,,410
SO-DEMO-000861,Sales Order,items,PPE-028,3,Nos,Central Warehouse - ENXI,1186074
SO-DEMO-000862,Sales Order,items,SVC-TRN-010,1577,Nos,,344
SO-DEMO-000863,Sales Order,items,SVC-INF,110,Kg,,154
SO-DEMO-000864,Sales Order,items,SVC-JAN-006,350,Nos,,781
SO-DEMO-000865,Sales Order,items,SVC-PATH,1833,Kg,,441
SO-DEMO-000866,Sales Order,items,SVC-INF,468,Kg,,678
SO-DEMO-000867,Sales Order,items,SVC-TRN-009,321,Nos,,183
SO-DEMO-000868,Sales Order,items,SVC-JAN-003,377,Nos,,288
SO-DEMO-000868,Sales Order,items,CNT-012,26,Nos,Central Warehouse - ENXI,1739
SO-DEMO-000868,Sales Order,items,PPE-023,1,Nos,Central Warehouse - ENXI,1562782
SO-DEMO-000869,Sales Order,items,SVC-TRN-009,923,Nos,,588
SO-DEMO-000870,Sales Order,items,SVC-JAN-006,306,Nos,,732
SO-DEMO-000871,Sales Order,items,SVC-JAN-006,1143,Nos,,284
SO-DEMO-000871,Sales Order,items,FUEL-054,2,Nos,Central Warehouse - ENXI,1181819
SO-DEMO-000872,Sales Order,items,SVC-TRN-007,887,Nos,,252
SO-DEMO-000873,Sales Order,items,SVC-JAN-003,1789,Nos,,156
SO-DEMO-000874,Sales Order,items,SVC-PHRM,1505,Kg,,317
SO-DEMO-000875,Sales Order,items,SVC-JAN-004,1791,Nos,,564
SO-DEMO-000875,Sales Order,items,CNT-012,36,Nos,Central Warehouse - ENXI,4515
SO-DEMO-000876,Sales Order,items,SVC-JAN-005,177,Nos,,381
SO-DEMO-000877,Sales Order,items,SVC-JAN-004,1756,Nos,,786
SO-DEMO-000878,Sales Order,items,SVC-TRN-010,1041,Nos,,348
SO-DEMO-000878,Sales Order,items,CNT-012,17,Nos,Central Warehouse - ENXI,2943
SO-DEMO-000879,Sales Order,items,SVC-TRN-008,636,Nos,,713
SO-DEMO-000880,Sales Order,items,SVC-TRN-008,1585,Nos,,697
SO-DEMO-000881,Sales Order,items,SVC-INF,1466,Kg,,631
SO-DEMO-000881,Sales Order,items,BIO-00060,3,Nos,Central Warehouse - ENXI,449022
SO-DEMO-000882,Sales Order,items,SVC-TRN-011,1797,Nos,,515
SO-DEMO-000882,Sales Order,items,CNT-015,47,Nos,Central Warehouse - ENXI,1863
SO-DEMO-000883,Sales Order,items,SVC-JAN-005,835,Nos,,347
SO-DEMO-000883,Sales Order,items,CNT-016,3,Nos,Central Warehouse - ENXI,3483573
SO-DEMO-000884,Sales Order,items,SVC-JAN-005,759,Nos,,707
SO-DEMO-000885,Sales Order,items,SVC-JAN-002,605,Nos,,784
SO-DEMO-000886,Sales Order,items,SVC-TRN-009,1731,Nos,,634
SO-DEMO-000886,Sales Order,items,CNT-016,5,Nos,Central Warehouse - ENXI,2513
SO-DEMO-000887,Sales Order,items,SVC-JAN-004,1878,Nos,,469
SO-DEMO-000887,Sales Order,items,CNT-016,6,Nos,Central Warehouse - ENXI,2536
SO-DEMO-000888,Sales Order,items,SVC-TRN-011,99,Nos,,364
SO-DEMO-000889,Sales Order,items,SVC-JAN-001,1102,Nos,,530
SO-DEMO-000890,Sales Order,items,SVC-INF,1401,Kg,,605
SO-DEMO-000890,Sales Order,items,CLN-037,2,Nos,Central Warehouse - ENXI,810384
SO-DEMO-000891,Sales Order,items,SVC-JAN-003,1467,Nos,,597
SO-DEMO-000892,Sales Order,items,SVC-JAN-004,1526,Nos,,577
SO-DEMO-000892,Sales Order,items,CNT-012,17,Nos,Central Warehouse - ENXI,4337
SO-DEMO-000893,Sales Order,items,SVC-PATH,1610,Kg,,592
SO-DEMO-000894,Sales Order,items,SVC-GEN,134,Kg,,270
SO-DEMO-000895,Sales Order,items,SVC-SHRP,458,Kg,,298
SO-DEMO-000896,Sales Order,items,SVC-JAN-002,1183,Nos,,496
SO-DEMO-000897,Sales Order,items,SVC-PHRM,278,Kg,,758
SO-DEMO-000897,Sales Order,items,SPR-041,3,Nos,Central Warehouse - ENXI,2969561
SO-DEMO-000898,Sales Order,items,SVC-JAN-004,512,Nos,,765
SO-DEMO-000899,Sales Order,items,SVC-JAN-005,1506,Nos,,435
SO-DEMO-000899,Sales Order,items,CNT-012,39,Nos,Central Warehouse - ENXI,1627
SO-DEMO-000900,Sales Order,items,SVC-SHRP,642,Kg,,549
SO-DEMO-000901,Sales Order,items,SVC-JAN-002,912,Nos,,647
SO-DEMO-000902,Sales Order,items,SVC-JAN-001,719,Nos,,740
SO-DEMO-000902,Sales Order,items,PPE-026,1,Nos,Central Warehouse - ENXI,728259
SO-DEMO-000903,Sales Order,items,SVC-JAN-003,83,Nos,,282
SO-DEMO-000904,Sales Order,items,SVC-JAN-006,1108,Nos,,560
SO-DEMO-000904,Sales Order,items,CNT-012,30,Nos,Central Warehouse - ENXI,2437
SO-DEMO-000904,Sales Order,items,CLN-037,1,Nos,Central Warehouse - ENXI,1970213
SO-DEMO-000905,Sales Order,items,SVC-CHEM,1546,Kg,,693
SO-DEMO-000905,Sales Order,items,SPR-052,2,Nos,Central Warehouse - ENXI,1265608
SO-DEMO-000906,Sales Order,items,SVC-PHRM,72,Kg,,371
SO-DEMO-000907,Sales Order,items,SVC-INF,343,Kg,,523
SO-DEMO-000907,Sales Order,items,CNT-016,26,Nos,Central Warehouse - ENXI,1794
SO-DEMO-000908,Sales Order,items,SVC-TRN-008,1475,Nos,,761
SO-DEMO-000909,Sales Order,items,SVC-PATH,1326,Kg,,696
SO-DEMO-000910,Sales Order,items,SVC-JAN-003,1404,Nos,,479
SO-DEMO-000910,Sales Order,items,CNT-016,45,Nos,Central Warehouse - ENXI,1622
SO-DEMO-000910,Sales Order,items,CLN-030,3,Nos,Central Warehouse - ENXI,2485543
SO-DEMO-000911,Sales Order,items,SVC-JAN-004,511,Nos,,676
SO-DEMO-000911,Sales Order,items,CNT-020,6,Nos,Central Warehouse - ENXI,1489
SO-DEMO-000912,Sales Order,items,SVC-TRN-010,482,Nos,,440
SO-DEMO-000913,Sales Order,items,SVC-GEN,1825,Kg,,321
SO-DEMO-000914,Sales Order,items,SVC-TRN-009,157,Nos,,472
SO-DEMO-000915,Sales Order,items,SVC-PHRM,1710,Kg,,580
SO-DEMO-000916,Sales Order,items,SVC-INF,656,Kg,,609
SO-DEMO-000917,Sales Order,items,SVC-CHEM,452,Kg,,511
SO-DEMO-000917,Sales Order,items,SPR-044,2,Nos,Central Warehouse - ENXI,263972
SO-DEMO-000918,Sales Order,items,SVC-INF,188,Kg,,601
SO-DEMO-000918,Sales Order,items,CNT-013,32,Nos,Central Warehouse - ENXI,4571
SO-DEMO-000919,Sales Order,items,SVC-JAN-005,1128,Nos,,600
SO-DEMO-000920,Sales Order,items,SVC-SHRP,478,Kg,,401
SO-DEMO-000921,Sales Order,items,SVC-JAN-002,1548,Nos,,524
SO-DEMO-000921,Sales Order,items,CNT-017,49,Nos,Central Warehouse - ENXI,4330
SO-DEMO-000922,Sales Order,items,SVC-PHRM,1222,Kg,,231
SO-DEMO-000923,Sales Order,items,SVC-JAN-006,1239,Nos,,369
SO-DEMO-000924,Sales Order,items,SVC-CYTO,1854,Kg,,480
SO-DEMO-000925,Sales Order,items,SVC-INF,816,Kg,,629
SO-DEMO-000925,Sales Order,items,CNT-014,20,Nos,Central Warehouse - ENXI,4417
SO-DEMO-000926,Sales Order,items,SVC-JAN-001,1802,Nos,,156
SO-DEMO-000927,Sales Order,items,SVC-JAN-005,935,Nos,,650
SO-DEMO-000927,Sales Order,items,CNT-015,14,Nos,Central Warehouse - ENXI,4424
SO-DEMO-000928,Sales Order,items,SVC-JAN-006,642,Nos,,415
SO-DEMO-000928,Sales Order,items,CNT-020,13,Nos,Central Warehouse - ENXI,3139
SO-DEMO-000929,Sales Order,items,SVC-JAN-006,1314,Nos,,757
SO-DEMO-000930,Sales Order,items,SVC-GEN,508,Kg,,697
SO-DEMO-000931,Sales Order,items,SVC-GEN,94,Kg,,739
SO-DEMO-000931,Sales Order,items,CNT-012,9,Nos,Central Warehouse - ENXI,3967
SO-DEMO-000932,Sales Order,items,SVC-TRN-010,621,Nos,,450
SO-DEMO-000932,Sales Order,items,CNT-016,36,Nos,Central Warehouse - ENXI,1078
SO-DEMO-000933,Sales Order,items,SVC-TRN-009,728,Nos,,478
SO-DEMO-000934,Sales Order,items,SVC-CHEM,1886,Kg,,548
SO-DEMO-000934,Sales Order,items,CNT-019,25,Nos,Central Warehouse - ENXI,4075
SO-DEMO-000935,Sales Order,items,SVC-JAN-001,304,Nos,,180
SO-DEMO-000935,Sales Order,items,CNT-018,23,Nos,Central Warehouse - ENXI,2514
SO-DEMO-000936,Sales Order,items,SVC-CHEM,1921,Kg,,281
SO-DEMO-000937,Sales Order,items,SVC-TRN-007,1865,Nos,,668
SO-DEMO-000937,Sales Order,items,CLN-037,2,Nos,Central Warehouse - ENXI,1402996
SO-DEMO-000938,Sales Order,items,SVC-INF,474,Kg,,721
SO-DEMO-000939,Sales Order,items,SVC-JAN-004,397,Nos,,788
SO-DEMO-000940,Sales Order,items,SVC-TRN-009,1670,Nos,,454
SO-DEMO-000941,Sales Order,items,SVC-TRN-007,1019,Nos,,525
SO-DEMO-000942,Sales Order,items,SVC-INF,1774,Kg,,590
SO-DEMO-000942,Sales Order,items,CNT-014,1,Nos,Central Warehouse - ENXI,3113646
SO-DEMO-000943,Sales Order,items,SVC-JAN-005,1349,Nos,,563
SO-DEMO-000944,Sales Order,items,SVC-JAN-003,1224,Nos,,608
SO-DEMO-000944,Sales Order,items,CNT-019,46,Nos,Central Warehouse - ENXI,2211
SO-DEMO-000945,Sales Order,items,SVC-TRN-009,1583,Nos,,738
SO-DEMO-000946,Sales Order,items,SVC-TRN-010,925,Nos,,185
SO-DEMO-000947,Sales Order,items,SVC-JAN-003,1273,Nos,,362
SO-DEMO-000947,Sales Order,items,CNT-018,32,Nos,Central Warehouse - ENXI,2929
SO-DEMO-000948,Sales Order,items,SVC-JAN-002,1879,Nos,,540
SO-DEMO-000948,Sales Order,items,CNT-013,15,Nos,Central Warehouse - ENXI,4989
SO-DEMO-000949,Sales Order,items,SVC-JAN-004,1311,Nos,,445
SO-DEMO-000950,Sales Order,items,SVC-SHRP,423,Kg,,611
SO-DEMO-000951,Sales Order,items,SVC-TRN-010,1490,Nos,,461
SO-DEMO-000952,Sales Order,items,SVC-TRN-008,1578,Nos,,666
SO-DEMO-000952,Sales Order,items,SPR-044,3,Nos,Central Warehouse - ENXI,2357694
SO-DEMO-000953,Sales Order,items,SVC-TRN-008,1126,Nos,,709
SO-DEMO-000953,Sales Order,items,FUEL-054,3,Nos,Central Warehouse - ENXI,1366864
SO-DEMO-000954,Sales Order,items,SVC-PATH,837,Kg,,228
SO-DEMO-000955,Sales Order,items,SVC-JAN-006,676,Nos,,628
SO-DEMO-000956,Sales Order,items,SVC-JAN-004,1105,Nos,,588
SO-DEMO-000957,Sales Order,items,SVC-JAN-001,57,Nos,,785
SO-DEMO-000958,Sales Order,items,SVC-PATH,1769,Kg,,706
SO-DEMO-000958,Sales Order,items,CNT-014,31,Nos,Central Warehouse - ENXI,1185
SO-DEMO-000959,Sales Order,items,SVC-TRN-007,710,Nos,,514
SO-DEMO-000960,Sales Order,items,SVC-JAN-004,1072,Nos,,685
SO-DEMO-000961,Sales Order,items,SVC-PHRM,402,Kg,,410
SO-DEMO-000962,Sales Order,items,SVC-TRN-010,964,Nos,,495
SO-DEMO-000963,Sales Order,items,SVC-JAN-005,196,Nos,,574
SO-DEMO-000964,Sales Order,items,SVC-JAN-002,1814,Nos,,459
SO-DEMO-000964,Sales Order,items,CNT-020,42,Nos,Central Warehouse - ENXI,4369
SO-DEMO-000965,Sales Order,items,SVC-CYTO,1133,Kg,,566
SO-DEMO-000966,Sales Order,items,SVC-JAN-004,1730,Nos,,631
SO-DEMO-000967,Sales Order,items,SVC-TRN-007,447,Nos,,196
SO-DEMO-000968,Sales Order,items,SVC-TRN-010,1366,Nos,,571
SO-DEMO-000968,Sales Order,items,CNT-012,49,Nos,Central Warehouse - ENXI,3226
SO-DEMO-000969,Sales Order,items,SVC-JAN-002,1579,Nos,,220
SO-DEMO-000969,Sales Order,items,CNT-012,42,Nos,Central Warehouse - ENXI,4049
SO-DEMO-000970,Sales Order,items,SVC-TRN-009,326,Nos,,429
SO-DEMO-000971,Sales Order,items,SVC-JAN-005,847,Nos,,774
SO-DEMO-000971,Sales Order,items,CNT-012,24,Nos,Central Warehouse - ENXI,3103
SO-DEMO-000972,Sales Order,items,SVC-JAN-006,1589,Nos,,653
SO-DEMO-000972,Sales Order,items,CNT-020,5,Nos,Central Warehouse - ENXI,3136
SO-DEMO-000973,Sales Order,items,SVC-INF,1869,Kg,,494
SO-DEMO-000974,Sales Order,items,SVC-INF,395,Kg,,781
SO-DEMO-000974,Sales Order,items,CNT-014,46,Nos,Central Warehouse - ENXI,862
SO-DEMO-000975,Sales Order,items,SVC-CHEM,730,Kg,,683
SO-DEMO-000975,Sales Order,items,CNT-012,34,Nos,Central Warehouse - ENXI,2066
SO-DEMO-000976,Sales Order,items,SVC-PHRM,1204,Kg,,600
SO-DEMO-000977,Sales Order,items,SVC-JAN-005,1992,Nos,,266
SO-DEMO-000977,Sales Order,items,SPR-039,3,Nos,Central Warehouse - ENXI,1271157
SO-DEMO-000978,Sales Order,items,SVC-TRN-010,1119,Nos,,282
SO-DEMO-000979,Sales Order,items,SVC-JAN-002,267,Nos,,734
SO-DEMO-000980,Sales Order,items,SVC-INF,1559,Kg,,519
SO-DEMO-000981,Sales Order,items,SVC-TRN-007,1767,Nos,,642
SO-DEMO-000981,Sales Order,items,CNT-020,18,Nos,Central Warehouse - ENXI,1308
SO-DEMO-000982,Sales Order,items,SVC-JAN-006,875,Nos,,336
SO-DEMO-000983,Sales Order,items,SVC-TRN-010,1940,Nos,,242
SO-DEMO-000984,Sales Order,items,SVC-JAN-006,1736,Nos,,520
SO-DEMO-000985,Sales Order,items,SVC-INF,1961,Kg,,580
SO-DEMO-000986,Sales Order,items,SVC-JAN-001,1388,Nos,,635
SO-DEMO-000986,Sales Order,items,CNT-020,42,Nos,Central Warehouse - ENXI,720
SO-DEMO-000987,Sales Order,items,SVC-PATH,123,Kg,,588
SO-DEMO-000988,Sales Order,items,SVC-JAN-002,1708,Nos,,627
SO-DEMO-000989,Sales Order,items,SVC-TRN-007,1066,Nos,,471
SO-DEMO-000990,Sales Order,items,SVC-PATH,1776,Kg,,613
SO-DEMO-000991,Sales Order,items,SVC-SHRP,706,Kg,,655
SO-DEMO-000992,Sales Order,items,SVC-JAN-006,393,Nos,,564
SO-DEMO-000993,Sales Order,items,SVC-TRN-008,891,Nos,,360
SO-DEMO-000994,Sales Order,items,SVC-JAN-006,212,Nos,,304
SO-DEMO-000994,Sales Order,items,CNT-018,48,Nos,Central Warehouse - ENXI,1391
SO-DEMO-000995,Sales Order,items,SVC-SHRP,1170,Kg,,709
SO-DEMO-000995,Sales Order,items,CNT-020,38,Nos,Central Warehouse - ENXI,3670
SO-DEMO-000996,Sales Order,items,SVC-INF,1378,Kg,,650
SO-DEMO-000996,Sales Order,items,CNT-018,29,Nos,Central Warehouse - ENXI,800
SO-DEMO-000997,Sales Order,items,SVC-CHEM,499,Kg,,642
SO-DEMO-000998,Sales Order,items,SVC-JAN-001,508,Nos,,431
SO-DEMO-000999,Sales Order,items,SVC-TRN-008,1936,Nos,,197
SO-DEMO-000999,Sales Order,items,CNT-017,7,Nos,Central Warehouse - ENXI,3946
SO-DEMO-001000,Sales Order,items,SVC-TRN-007,1815,Nos,,681
SO-DEMO-001001,Sales Order,items,SVC-TRN-008,77,Nos,,648
SO-DEMO-001002,Sales Order,items,SVC-PHRM,711,Kg,,487
SO-DEMO-001002,Sales Order,items,BIO-00061,2,Nos,Central Warehouse - ENXI,1995402
SO-DEMO-001003,Sales Order,items,SVC-SHRP,1124,Kg,,639
SO-DEMO-001004,Sales Order,items,SVC-JAN-002,589,Nos,,195
SO-DEMO-001005,Sales Order,items,SVC-JAN-003,180,Nos,,465
SO-DEMO-001006,Sales Order,items,SVC-JAN-001,1377,Nos,,480
SO-DEMO-001007,Sales Order,items,SVC-JAN-006,1727,Nos,,696
SO-DEMO-001008,Sales Order,items,SVC-TRN-008,1151,Nos,,204
SO-DEMO-001009,Sales Order,items,SVC-JAN-005,923,Nos,,674
SO-DEMO-001009,Sales Order,items,CNT-018,35,Nos,Central Warehouse - ENXI,2903
SO-DEMO-001009,Sales Order,items,BIO-00060,1,Nos,Central Warehouse - ENXI,3388636
SO-DEMO-001010,Sales Order,items,SVC-JAN-003,1717,Nos,,172
SO-DEMO-001010,Sales Order,items,CNT-015,13,Nos,Central Warehouse - ENXI,3115
SO-DEMO-001011,Sales Order,items,SVC-PHRM,777,Kg,,746
SO-DEMO-001012,Sales Order,items,SVC-TRN-008,528,Nos,,256
SO-DEMO-001013,Sales Order,items,SVC-CHEM,1206,Kg,,240
SO-DEMO-001014,Sales Order,items,SVC-JAN-001,514,Nos,,329
SO-DEMO-001015,Sales Order,items,SVC-JAN-005,1333,Nos,,410
SO-DEMO-001016,Sales Order,items,SVC-CYTO,664,Kg,,448
SO-DEMO-001017,Sales Order,items,SVC-PHRM,757,Kg,,797
SO-DEMO-001018,Sales Order,items,SVC-JAN-002,1567,Nos,,774
SO-DEMO-001018,Sales Order,items,CNT-013,33,Nos,Central Warehouse - ENXI,524
SO-DEMO-001019,Sales Order,items,SVC-TRN-010,1410,Nos,,246
SO-DEMO-001020,Sales Order,items,SVC-JAN-003,1765,Nos,,430
SO-DEMO-001021,Sales Order,items,SVC-JAN-002,1723,Nos,,725
SO-DEMO-001021,Sales Order,items,CNT-019,33,Nos,Central Warehouse - ENXI,2857
SO-DEMO-001021,Sales Order,items,CNT-020,3,Nos,Central Warehouse - ENXI,3165560
SO-DEMO-001022,Sales Order,items,SVC-JAN-003,1410,Nos,,397
SO-DEMO-001023,Sales Order,items,SVC-TRN-007,1796,Nos,,799
SO-DEMO-001024,Sales Order,items,SVC-JAN-006,1498,Nos,,341
SO-DEMO-001024,Sales Order,items,CNT-015,31,Nos,Central Warehouse - ENXI,3589
SO-DEMO-001025,Sales Order,items,SVC-TRN-007,897,Nos,,595
SO-DEMO-001025,Sales Order,items,CLN-032,3,Nos,Central Warehouse - ENXI,1803211
SO-DEMO-001026,Sales Order,items,SVC-PATH,325,Kg,,281
SO-DEMO-001026,Sales Order,items,CNT-015,22,Nos,Central Warehouse - ENXI,4958
SO-DEMO-001026,Sales Order,items,PPE-025,3,Nos,Central Warehouse - ENXI,1985922
SO-DEMO-001027,Sales Order,items,SVC-TRN-007,1049,Nos,,516
SO-DEMO-001027,Sales Order,items,SPR-042,2,Nos,Central Warehouse - ENXI,2726427
SO-DEMO-001028,Sales Order,items,SVC-JAN-003,615,Nos,,563
SO-DEMO-001028,Sales Order,items,CNT-016,6,Nos,Central Warehouse - ENXI,1845
SO-DEMO-001029,Sales Order,items,SVC-JAN-003,1793,Nos,,554
SO-DEMO-001030,Sales Order,items,SVC-PATH,275,Kg,,712
SO-DEMO-001031,Sales Order,items,SVC-SHRP,1212,Kg,,748
SO-DEMO-001032,Sales Order,items,SVC-JAN-005,1243,Nos,,311
SO-DEMO-001033,Sales Order,items,SVC-SHRP,661,Kg,,772
SO-DEMO-001033,Sales Order,items,CNT-015,40,Nos,Central Warehouse - ENXI,3149
SO-DEMO-001033,Sales Order,items,PPE-023,3,Nos,Central Warehouse - ENXI,1553089
SO-DEMO-001034,Sales Order,items,SVC-JAN-002,1646,Nos,,445
SO-DEMO-001035,Sales Order,items,SVC-GEN,1142,Kg,,698
SO-DEMO-001035,Sales Order,items,CNT-012,24,Nos,Central Warehouse - ENXI,4340
SO-DEMO-001036,Sales Order,items,SVC-JAN-005,615,Nos,,537
SO-DEMO-001037,Sales Order,items,SVC-JAN-003,1238,Nos,,352
SO-DEMO-001037,Sales Order,items,CNT-013,12,Nos,Central Warehouse - ENXI,2635
SO-DEMO-001038,Sales Order,items,SVC-TRN-008,1257,Nos,,474
SO-DEMO-001038,Sales Order,items,CNT-014,49,Nos,Central Warehouse - ENXI,566
SO-DEMO-001039,Sales Order,items,SVC-TRN-008,1064,Nos,,595
SO-DEMO-001040,Sales Order,items,SVC-JAN-005,1078,Nos,,202
SO-DEMO-001040,Sales Order,items,CNT-020,35,Nos,Central Warehouse - ENXI,2492
SO-DEMO-001040,Sales Order,items,PPE-025,3,Nos,Central Warehouse - ENXI,503612
SO-DEMO-001041,Sales Order,items,SVC-JAN-002,518,Nos,,593
SO-DEMO-001042,Sales Order,items,SVC-TRN-009,1685,Nos,,711
SO-DEMO-001042,Sales Order,items,CNT-019,11,Nos,Central Warehouse - ENXI,871
SO-DEMO-001043,Sales Order,items,SVC-JAN-004,916,Nos,,458
SO-DEMO-001043,Sales Order,items,CNT-019,8,Nos,Central Warehouse - ENXI,3830
SO-DEMO-001044,Sales Order,items,SVC-CYTO,550,Kg,,223
SO-DEMO-001045,Sales Order,items,SVC-PATH,158,Kg,,339
SO-DEMO-001045,Sales Order,items,CNT-014,37,Nos,Central Warehouse - ENXI,4036
SO-DEMO-001046,Sales Order,items,SVC-JAN-004,1924,Nos,,291
SO-DEMO-001046,Sales Order,items,CNT-013,11,Nos,Central Warehouse - ENXI,2869
SO-DEMO-001047,Sales Order,items,SVC-TRN-009,125,Nos,,255
SO-DEMO-001048,Sales Order,items,SVC-JAN-006,919,Nos,,405
SO-DEMO-001048,Sales Order,items,CNT-020,14,Nos,Central Warehouse - ENXI,1554
SO-DEMO-001049,Sales Order,items,SVC-PATH,704,Kg,,387
SO-DEMO-001050,Sales Order,items,SVC-PATH,812,Kg,,536
SO-DEMO-001050,Sales Order,items,CNT-012,11,Nos,Central Warehouse - ENXI,879
SO-DEMO-001051,Sales Order,items,SVC-JAN-002,1144,Nos,,464
SO-DEMO-001051,Sales Order,items,CNT-013,17,Nos,Central Warehouse - ENXI,2366
